raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H2_CALC1_DIFF_RAW_106,13,13.png,접선의 방정식,기울기가 주어진 경우 - 주어진 직선과 수직인 접선 구하기,H2_CALC1_DIFF_C106,6,"[""tangent_line"", ""given_slope"", ""slope_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_107,13,13.png,접선의 방정식,기울기가 주어진 경우 - 주어진 직선과 평행한 접선 구하기,H2_CALC1_DIFF_C107,6,"[""tangent_line"", ""given_slope"", ""slope_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_108,13,13.png,접선의 방정식,기울기가 주어진 경우 - 그래프를 활용하여 접하는 경우,H2_CALC1_DIFF_C108,6,"[""tangent_line"", ""given_slope"", ""slope_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_109,13,13.png,접선의 방정식,기울기가 주어진 경우 - 기울기가 주어지면 모든 접선의 활용,H2_CALC1_DIFF_C109,6,"[""tangent_line"", ""given_slope"", ""slope_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_110,13,13.png,곡선과 직선이 접할 때 미정계수의 결정,곡선과 직선이 접할 때 미정계수의 결정 - 곡선과 직선이 접하면서 미정계수가 있을 때_미지수 1종류,H2_CALC1_DIFF_C110,7,"[""tangent_line"", ""coefficient_matching"", ""intersection""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_111,13,13.png,곡선과 직선이 접할 때 미정계수의 결정,곡선과 직선이 접할 때 미정계수의 결정 - 곡선과 직선이 접하면서 미정계수가 있을 때_미지수 3종류 이상,H2_CALC1_DIFF_C111,6,"[""tangent_line"", ""coefficient_matching"", ""intersection""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_112,13,13.png,곡선과 직선이 접할 때 미정계수의 결정,"곡선과 직선이 접할 때 미정계수의 결정 - 접선의 방정식, 접점의 좌표에 미정계수가 있는 경우",H2_CALC1_DIFF_C112,6,"[""tangent_line"", ""coefficient_matching"", ""intersection""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_113,14,14.png,접선의 방정식,기울기가 주어진 접선의 방정식의 활용 - 다항함수의 식이 주어진 경우,H2_CALC1_DIFF_C113,4,"[""tangent_line"", ""given_slope"", ""equation_of_tangent""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_114,14,14.png,접선의 방정식,기울기가 주어진 접선의 방정식의 활용 - 다항함수의 식에 미정계수가 있는 경우,H2_CALC1_DIFF_C114,4,"[""tangent_line"", ""given_slope"", ""equation_of_tangent""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_115,14,14.png,접선의 방정식,기울기가 주어진 접선의 방정식의 활용 - 일별 다항함수가 주어진 경우,H2_CALC1_DIFF_C115,4,"[""tangent_line"", ""given_slope"", ""equation_of_tangent""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_116,14,14.png,곡선 위의 점과 직선 사이의 거리,곡선 위의 점과 직선 사이의 거리 - 거리의 최솟값 또는 최댓값 구하기,H2_CALC1_DIFF_C116,3,"[""tangent_line"", ""distance"", ""max_min""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_117,14,14.png,곡선 위의 점과 직선 사이의 거리,곡선 위의 점과 직선 사이의 거리 - 넓이에서의 활용,H2_CALC1_DIFF_C117,3,"[""tangent_line"", ""distance"", ""max_min""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_118,14,14.png,접선의 방정식(3): 곡선 밖의 한 점이 주어진 경우,접선의 방정식(3): 곡선 밖의 한 점이 주어진 경우 - 이차함수가 주어진 경우,H2_CALC1_DIFF_C118,11,"[""tangent_line"", ""external_point"", ""equation_of_tangent""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_119,14,14.png,접선의 방정식(3): 곡선 밖의 한 점이 주어진 경우,접선의 방정식(3): 곡선 밖의 한 점이 주어진 경우 - 삼차함수가 주어진 경우,H2_CALC1_DIFF_C119,10,"[""tangent_line"", ""external_point"", ""equation_of_tangent""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_120,14,14.png,곡선 밖의 한 점에서 곡선에 그은 접선의 방정식의 활용,곡선 밖의 한 점에서 곡선에 그은 접선의 방정식의 활용 - 함수의 곡선에서의 활용,H2_CALC1_DIFF_C120,7,"[""tangent_line"", ""external_point"", ""number_of_tangents""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_121,14,14.png,곡선 밖의 한 점에서 곡선에 그은 접선의 방정식의 활용,곡선 밖의 한 점에서 곡선에 그은 접선의 방정식의 활용 - 이차함수가 주어진 경우,H2_CALC1_DIFF_C121,7,"[""tangent_line"", ""external_point"", ""number_of_tangents""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_122,14,14.png,곡선 밖의 한 점에서 곡선에 그은 접선의 방정식의 활용,곡선 밖의 한 점에서 곡선에 그은 접선의 방정식의 활용 - 삼차함수가 주어진 경우,H2_CALC1_DIFF_C122,7,"[""tangent_line"", ""external_point"", ""number_of_tangents""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_123,14,14.png,곡선 밖의 한 점에서 곡선에 그은 접선의 방정식의 활용,곡선 밖의 한 점에서 곡선에 그은 접선의 방정식의 활용 - 사차함수가 주어진 경우,H2_CALC1_DIFF_C123,6,"[""tangent_line"", ""external_point"", ""number_of_tangents""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_124,14,14.png,곡선 밖의 한 점에서 곡선에 그은 접선의 방정식의 활용,곡선 밖의 한 점에서 곡선에 그은 접선의 방정식의 활용 - 삼차함수의 그래프에 그은 접선의 개수,H2_CALC1_DIFF_C124,6,"[""tangent_line"", ""external_point"", ""number_of_tangents""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_125,15,15.png,공통접선,공통접선 - 다항함수의 식이 주어졌을 때 공통접선,H2_CALC1_DIFF_C125,11,"[""common_tangent"", ""tangent_line"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_126,15,15.png,공통접선,공통접선 - 다항함수의 식에 미정계수가 있을 때 공통접선,H2_CALC1_DIFF_C126,11,"[""common_tangent"", ""tangent_line"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_127,15,15.png,두 곡선의 교점에서의 접선,두 곡선의 교점에서의 접선,H2_CALC1_DIFF_C127,3,"[""intersection"", ""tangent_line"", ""derivative_application""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_128,15,15.png,접선과 좌표축으로 둘러싸인 도형의 넓이,접선과 좌표축으로 둘러싸인 도형의 넓이 - 접점의 좌표를 이용하는 경우,H2_CALC1_DIFF_C128,6,"[""tangent_line"", ""area"", ""coordinate_axes""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_129,15,15.png,접선과 좌표축으로 둘러싸인 도형의 넓이,접선과 좌표축으로 둘러싸인 도형의 넓이 - 접선의 기울기를 이용하는 경우,H2_CALC1_DIFF_C129,6,"[""tangent_line"", ""area"", ""coordinate_axes""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_130,15,15.png,접선과 좌표축으로 둘러싸인 도형의 넓이,접선과 좌표축으로 둘러싸인 도형의 넓이 - 곡선 밖의 한 점에서 접선을 그은 경우,H2_CALC1_DIFF_C130,5,"[""tangent_line"", ""area"", ""coordinate_axes""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_131,15,15.png,곡선과 원의 접선,곡선과 원의 접선 - 이차함수의 그래프와 원이 접하는 경우,H2_CALC1_DIFF_C131,5,"[""circle_tangent"", ""tangent_line"", ""intersection""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_132,15,15.png,곡선과 원의 접선,곡선과 원의 접선 - 삼차함수의 그래프와 원이 접하는 경우,H2_CALC1_DIFF_C132,4,"[""circle_tangent"", ""tangent_line"", ""intersection""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_133,15,15.png,접선의 방정식의 활용,접선의 방정식의 활용 - 도형에서의 활용,H2_CALC1_DIFF_C133,2,"[""tangent_line"", ""geometry_application"", ""derivative_application""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_134,16,16.png,평균값 정리,롤의 정리 - 이차함수가 주어진 경우,H2_CALC1_DIFF_C134,5,"[""rolle_theorem"", ""mean_value_theorem"", ""existence_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_135,16,16.png,평균값 정리,롤의 정리 - 삼차 이상의 함수가 주어진 경우,H2_CALC1_DIFF_C135,5,"[""rolle_theorem"", ""mean_value_theorem"", ""existence_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_136,16,16.png,평균값 정리,롤의 정리 - 여러 가지 함수가 주어진 경우,H2_CALC1_DIFF_C136,5,"[""rolle_theorem"", ""mean_value_theorem"", ""existence_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_137,16,16.png,평균값 정리,평균값 정리(1) - 이차함수에서의 평균값 정리,H2_CALC1_DIFF_C137,4,"[""mean_value_theorem"", ""average_rate"", ""existence_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_138,16,16.png,평균값 정리,평균값 정리(1) - 삼차 이상인 함수에서의 평균값 정리,H2_CALC1_DIFF_C138,4,"[""mean_value_theorem"", ""average_rate"", ""existence_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_139,16,16.png,평균값 정리,평균값 정리(1) - 여러 가지 함수에서의 평균값 정리,H2_CALC1_DIFF_C139,3,"[""mean_value_theorem"", ""average_rate"", ""existence_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_140,16,16.png,평균값 정리,평균값 정리(1) - 평균값 정리에 대한 종합 문제,H2_CALC1_DIFF_C140,3,"[""mean_value_theorem"", ""average_rate"", ""existence_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_141,16,16.png,평균값 정리,평균값 정리(1) - 다양한 함수가 주어졌을 때의 활용,H2_CALC1_DIFF_C141,3,"[""mean_value_theorem"", ""average_rate"", ""existence_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_142,16,16.png,평균값 정리,평균값 정리(1) - 활용문제에서의 활용,H2_CALC1_DIFF_C142,3,"[""mean_value_theorem"", ""average_rate"", ""existence_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_143,16,16.png,평균값 정리,평균값 정리(1) - 이차함수가 주어진 경우,H2_CALC1_DIFF_C143,3,"[""mean_value_theorem"", ""average_rate"", ""existence_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_144,16,16.png,평균값 정리,평균값 정리(1) - 삼차함수가 주어진 경우,H2_CALC1_DIFF_C144,3,"[""mean_value_theorem"", ""average_rate"", ""existence_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_145,16,16.png,평균값 정리,평균값 정리(1) - 직선에서의 활용,H2_CALC1_DIFF_C145,3,"[""mean_value_theorem"", ""average_rate"", ""existence_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_146,17,17.png,평균값 정리,평균값 정리(2): 그래프가 주어진 경우 - 함수의 그래프와 접선을 활용한 평균값 정리,H2_CALC1_DIFF_C146,3,"[""mean_value_theorem"", ""graph_interpretation"", ""tangent_slope""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_147,17,17.png,"함수의 증가와 감소, 극대와 극소",함수의 증가와 감소 - 이차함수의 증가와 감소,H2_CALC1_DIFF_C147,7,"[""increasing_decreasing"", ""derivative_sign"", ""sign_chart""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_148,17,17.png,"함수의 증가와 감소, 극대와 극소",함수의 증가와 감소 - 삼차함수의 증가와 감소,H2_CALC1_DIFF_C148,7,"[""increasing_decreasing"", ""derivative_sign"", ""sign_chart""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_149,17,17.png,"함수의 증가와 감소, 극대와 극소",함수의 증가와 감소 - 사차함수의 증가와 감소,H2_CALC1_DIFF_C149,6,"[""increasing_decreasing"", ""derivative_sign"", ""sign_chart""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_150,17,17.png,"함수의 증가와 감소, 극대와 극소",실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 증가한다는 조건 또는 감소한다는 조건이 주어진 경우,H2_CALC1_DIFF_C150,7,"[""monotonic_condition"", ""cubic_function"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_151,17,17.png,"함수의 증가와 감소, 극대와 극소",실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 특정수와 관련되는 조건이 주어진 경우,H2_CALC1_DIFF_C151,7,"[""monotonic_condition"", ""cubic_function"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_152,17,17.png,"함수의 증가와 감소, 극대와 극소",실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 여러 보조 조건이 주어진 경우,H2_CALC1_DIFF_C152,6,"[""monotonic_condition"", ""cubic_function"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_153,18,18.png,"함수의 증가와 감소, 극대와 극소",주어진 구간에서 삼차함수가 증가 또는 감소하기 위한 조건 - 삼차함수와 사분위 개념을 구하는 문제,H2_CALC1_DIFF_C153,6,"[""monotonic_condition"", ""interval_condition"", ""cubic_function""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_154,18,18.png,"함수의 증가와 감소, 극대와 극소",주어진 구간에서 삼차함수가 증가 또는 감소하기 위한 조건 - 구간에 미정계수가 포함된 경우,H2_CALC1_DIFF_C154,6,"[""monotonic_condition"", ""interval_condition"", ""cubic_function""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_155,18,18.png,함수의 그래프와 증가감소,함수의 그래프와 증가감소 - 도함수의 그래프가 주어진 경우,H2_CALC1_DIFF_C155,5,"[""derivative_graph"", ""increasing_decreasing"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_156,18,18.png,함수의 그래프와 증가감소,함수의 그래프와 증가감소 - 원함수의 그래프가 주어진 경우,H2_CALC1_DIFF_C156,5,"[""derivative_graph"", ""increasing_decreasing"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_157,18,18.png,함수의 극대·극소,함수의 극대·극소 - 극값과 미분계수에 대한 개념 문제,H2_CALC1_DIFF_C157,8,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_158,18,18.png,함수의 극대·극소,함수의 극대·극소 - 그래프로 보고 극값 구하기,H2_CALC1_DIFF_C158,8,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_159,18,18.png,함수의 극대·극소,함수의 극대·극소 - 삼차함수와 극대·극소가 함수의 식이 주어진 경우,H2_CALC1_DIFF_C159,8,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_160,18,18.png,함수의 극대·극소,함수의 극대·극소 - 삼차함수와 극대·극소가 함수의 식과 주어진 하는 경우,H2_CALC1_DIFF_C160,8,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_161,18,18.png,함수의 극대·극소,함수의 극대·극소 - 사차함수의 극대와 극소,H2_CALC1_DIFF_C161,7,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_162,18,18.png,함수의 극대·극소,함수의 극대·극소 - 임의의 다항함수에서의 극대와 극소,H2_CALC1_DIFF_C162,7,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_163,19,19.png,함수의 극대·극소를 이용한 미정계수의 결정,함수의 극대·극소를 이용한 미정계수의 결정 - 삼차함수의 극대와 극소가 한 수만 미지수 1개,H2_CALC1_DIFF_C163,17,"[""local_extrema"", ""coefficient_matching"", ""cubic_function""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_164,19,19.png,함수의 극대·극소를 이용한 미정계수의 결정,함수의 극대·극소를 이용한 미정계수의 결정 - 삼차함수의 극대와 극소가 한 수만 미지수 2개,H2_CALC1_DIFF_C164,16,"[""local_extrema"", ""coefficient_matching"", ""cubic_function""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_165,19,19.png,함수의 극대·극소를 이용한 미정계수의 결정,함수의 극대·극소를 이용한 미정계수의 결정 - 삼차함수의 극대와 극소가 한 수만 미지수 3개 이상,H2_CALC1_DIFF_C165,16,"[""local_extrema"", ""coefficient_matching"", ""cubic_function""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_166,19,19.png,함수의 극대·극소를 이용한 미정계수의 결정,함수의 극대·극소를 이용한 미정계수의 결정 - 삼차함수의 극대와 극소 조건에 접선의 좌표가 포함된 경우,H2_CALC1_DIFF_C166,16,"[""local_extrema"", ""coefficient_matching"", ""cubic_function""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_167,19,19.png,함수의 극대·극소의 활용,함수의 극대·극소의 활용 - 삼차함수가 주어진 경우,H2_CALC1_DIFF_C167,7,"[""local_extrema"", ""application"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_168,19,19.png,함수의 극대·극소의 활용,함수의 극대·극소의 활용 - 사차함수가 주어진 경우,H2_CALC1_DIFF_C168,7,"[""local_extrema"", ""application"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_169,19,19.png,함수의 극대·극소의 활용,함수의 극대·극소의 활용 - 임의의 함수가 주어진 경우,H2_CALC1_DIFF_C169,6,"[""local_extrema"", ""application"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_170,19,19.png,함수의 극대·극소의 활용,함수의 극대·극소의 활용 - 설명형 활용 문제,H2_CALC1_DIFF_C170,6,"[""local_extrema"", ""application"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_171,20,20.png,함수의 극대·극소를 이용한 삼차함수의 계수와 부호 결정,함수의 극대·극소를 이용한 삼차함수의 계수와 부호 결정 - 삼차함수의 그래프가 주어진 경우,H2_CALC1_DIFF_C171,5,"[""local_extrema"", ""coefficient_sign"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_172,20,20.png,함수의 극대·극소를 이용한 삼차함수의 계수와 부호 결정,함수의 극대·극소를 이용한 삼차함수의 계수와 부호 결정 - 사차함수의 그래프가 주어진 경우,H2_CALC1_DIFF_C172,5,"[""local_extrema"", ""coefficient_sign"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_173,20,20.png,도함수의 그래프와 함수의 극대·극소,도함수의 그래프와 함수의 극대·극소 - 삼차함수의 도함수의 그래프가 주어진 경우,H2_CALC1_DIFF_C173,5,"[""derivative_graph"", ""local_extrema"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_174,20,20.png,도함수의 그래프와 함수의 극대·극소,도함수의 그래프와 함수의 극대·극소 - 사차함수의 도함수의 그래프가 주어진 경우,H2_CALC1_DIFF_C174,4,"[""derivative_graph"", ""local_extrema"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_175,20,20.png,도함수의 그래프와 함수의 극대·극소,도함수의 그래프와 함수의 극대·극소 - 도함수의 그래프를 보고 극대·극소 구하기,H2_CALC1_DIFF_C175,4,"[""derivative_graph"", ""local_extrema"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_176,20,20.png,함수의 그래프,함수의 그래프 - 삼차함수의 그래프 그리기,H2_CALC1_DIFF_C176,8,"[""function_graph"", ""derivative_sign"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_177,20,20.png,함수의 그래프,함수의 그래프 - 사차함수의 그래프 그리기,H2_CALC1_DIFF_C177,8,"[""function_graph"", ""derivative_sign"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_178,20,20.png,함수의 그래프,함수의 그래프 - 사차함수의 그래프를 예측하는 경우,H2_CALC1_DIFF_C178,8,"[""function_graph"", ""derivative_sign"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_179,21,21.png,도함수의 그래프의 해석,도함수의 그래프의 해석 - 도함수의 그래프가 주어졌을 때 f(x)를 해석하는 개념,H2_CALC1_DIFF_C179,8,"[""derivative_graph"", ""graph_interpretation"", ""function_reconstruction""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_180,21,21.png,도함수의 그래프의 해석,도함수의 그래프의 해석 - 도함수의 그래프가 주어진 경우 함수값 추정,H2_CALC1_DIFF_C180,7,"[""derivative_graph"", ""graph_interpretation"", ""function_reconstruction""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_181,21,21.png,도함수의 그래프의 해석,도함수의 그래프의 해석 - 도함수의 그래프가 주어진 경우 시작점 추정,H2_CALC1_DIFF_C181,7,"[""derivative_graph"", ""graph_interpretation"", ""function_reconstruction""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_182,21,21.png,도함수의 그래프의 해석,도함수의 그래프의 해석 - 도함수의 그래프가 주어진 경우 성질의 해석,H2_CALC1_DIFF_C182,7,"[""derivative_graph"", ""graph_interpretation"", ""function_reconstruction""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_183,21,21.png,삼차함수가 극값을 가질 조건,삼차함수가 극값을 가질 조건 - 극댓값과 극솟값을 모두 가질 조건,H2_CALC1_DIFF_C183,5,"[""cubic_function"", ""local_extrema"", ""discriminant""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_184,21,21.png,삼차함수가 극값을 갖지 않을 조건,삼차함수가 극값을 갖지 않을 조건 - 극값을 갖지 않는 조건이 미지수 1종,H2_CALC1_DIFF_C184,3,"[""cubic_function"", ""no_extrema"", ""discriminant""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_185,21,21.png,삼차함수가 극값을 갖지 않을 조건,삼차함수가 극값을 갖지 않을 조건 - 극값을 갖지 않는 조건이 미지수 2종,H2_CALC1_DIFF_C185,3,"[""cubic_function"", ""no_extrema"", ""discriminant""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_186,21,21.png,삼차함수가 극값을 갖지 않을 조건,삼차함수가 극값을 갖지 않을 조건 - 극값을 갖지 않을 조건,H2_CALC1_DIFF_C186,3,"[""cubic_function"", ""no_extrema"", ""discriminant""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_187,21,21.png,삼차함수가 주어진 구간에서 극값을 가질 조건,삼차함수가 주어진 구간에서 극값을 가질 조건 - 극값을 가질 조건에서 극점을 갖는 구간이 1개 주어진 경우,H2_CALC1_DIFF_C187,4,"[""cubic_function"", ""interval_condition"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_188,21,21.png,삼차함수가 주어진 구간에서 극값을 가질 조건,삼차함수가 주어진 구간에서 극값을 가질 조건 - 극값을 가질 조건에서 극점을 갖는 구간이 2개 주어진 경우,H2_CALC1_DIFF_C188,4,"[""cubic_function"", ""interval_condition"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_189,21,21.png,삼차함수가 주어진 구간에서 극값을 가질 조건,삼차함수가 주어진 구간에서 극값을 가질 조건 - 극값 존재 조건,H2_CALC1_DIFF_C189,4,"[""cubic_function"", ""interval_condition"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_190,22,22.png,사차함수가 극값을 가질 조건,"사차함수가 극값을 가질 조건 - 극댓값, 극솟값을 가질 조건",H2_CALC1_DIFF_C190,5,"[""quartic_function"", ""local_extrema"", ""discriminant""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_191,22,22.png,사차함수가 극값을 가질 조건,사차함수가 극값을 가질 조건 - 극값을 하나만 가질 조건,H2_CALC1_DIFF_C191,4,"[""quartic_function"", ""local_extrema"", ""discriminant""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_192,22,22.png,사차함수가 극값을 갖지 않을 조건,사차함수가 극값을 갖지 않을 조건 - 극값을 갖지 않을 조건,H2_CALC1_DIFF_C192,3,"[""quartic_function"", ""no_extrema"", ""discriminant""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_193,22,22.png,함수의 최대·최소,"함수의 최대·최소 - 이차함수의 최대, 최소",H2_CALC1_DIFF_C193,6,"[""max_min"", ""closed_interval"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_194,22,22.png,함수의 최대·최소,"함수의 최대·최소 - 삼차함수의 최대, 최소",H2_CALC1_DIFF_C194,6,"[""max_min"", ""closed_interval"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_195,22,22.png,함수의 최대·최소,"함수의 최대·최소 - 사차함수의 최대, 최소",H2_CALC1_DIFF_C195,6,"[""max_min"", ""closed_interval"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_196,22,22.png,함수의 최대·최소,함수의 최대·최소 - 임의의 함수가 주어진 경우,H2_CALC1_DIFF_C196,6,"[""max_min"", ""closed_interval"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_197,22,22.png,함수의 최대·최소를 이용한 미정계수의 결정,함수의 최대·최소를 이용한 미정계수의 결정 - 삼차함수가 주어진 경우: 미지수 1종,H2_CALC1_DIFF_C197,8,"[""max_min"", ""coefficient_matching"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_198,22,22.png,함수의 최대·최소를 이용한 미정계수의 결정,함수의 최대·최소를 이용한 미정계수의 결정 - 삼차함수가 주어진 경우: 미지수 2종 이상,H2_CALC1_DIFF_C198,8,"[""max_min"", ""coefficient_matching"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_199,22,22.png,함수의 최대·최소를 이용한 미정계수의 결정,함수의 최대·최소를 이용한 미정계수의 결정 - 사차함수가 주어진 경우,H2_CALC1_DIFF_C199,7,"[""max_min"", ""coefficient_matching"", ""polynomial_graph""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_200,22,22.png,최대·최소의 활용(1): 길이,최대·최소의 활용(1): 길이 - 도형 사이의 거리의 최솟값 구하기,H2_CALC1_DIFF_C200,4,"[""max_min_application"", ""length"", ""optimization""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_201,23,23.png,최대·최소의 활용(2): 넓이,최대·최소의 활용(2): 넓이 - 이차함수가 주어진 경우,H2_CALC1_DIFF_C201,7,"[""max_min_application"", ""area"", ""optimization""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_202,23,23.png,최대·최소의 활용(2): 넓이,최대·최소의 활용(2): 넓이 - 삼차함수가 주어진 경우,H2_CALC1_DIFF_C202,6,"[""max_min_application"", ""area"", ""optimization""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_203,23,23.png,최대·최소의 활용(2): 넓이,최대·최소의 활용(2): 넓이 - 도형이 주어진 경우,H2_CALC1_DIFF_C203,6,"[""max_min_application"", ""area"", ""optimization""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_204,23,23.png,최대·최소의 활용(3): 부피,최대·최소의 활용(3): 부피 - 원기둥의 부피의 최대·최소,H2_CALC1_DIFF_C204,8,"[""max_min_application"", ""volume"", ""optimization""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_205,23,23.png,최대·최소의 활용(3): 부피,최대·최소의 활용(3): 부피 - 직육면체 부피의 최대·최소,H2_CALC1_DIFF_C205,8,"[""max_min_application"", ""volume"", ""optimization""]",normalized_from_image_tree
