raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H2_CALC1_LC_RAW_110,12,12.png,함수의 연속,함수가 연속일 조건(2) - 무리식이 포함된 함수가 주어진 경우_분수꼴,H2_CALC1_LC_C110,8,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_111,12,12.png,함수의 연속,함수가 연속일 조건(2) - 유리식으로 표현된 함수가 연속일 조건,H2_CALC1_LC_C111,8,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_112,12,12.png,함수의 연속,함수가 연속일 조건(2) - 무리식이 포함된 함수가 연속일 조건,H2_CALC1_LC_C112,8,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_113,12,12.png,함수의 연속,함수가 연속일 조건(2) - 유리식(분수식)으로 표현된 함수,H2_CALC1_LC_C113,8,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_114,12,12.png,함수의 연속,가우스 기호를 포함한 함수의 연속 - 가우스가 있는 다항함수의 연속성 판단하기,H2_CALC1_LC_C114,9,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_115,12,12.png,함수의 연속,가우스 기호를 포함한 함수의 연속 - 여러 가지 가우스 함수의 연속성 판단하기,H2_CALC1_LC_C115,9,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_116,13,13.png,함수의 연속,(x-a)f(x)꼴의 함수의 연속 - (x-a)f(x)=(다항식) 꼴이 주어진 경우,H2_CALC1_LC_C116,5,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_117,13,13.png,함수의 연속,(x-a)f(x)꼴의 함수의 연속 - (x-a)f(x)=(무리식) 꼴이 주어진 경우,H2_CALC1_LC_C117,5,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_118,13,13.png,함수의 연속,(x-a)f(x)꼴의 함수의 연속 - (x-a)f(x) 꼴이 포함된 극한값이 주어진 경우,H2_CALC1_LC_C118,5,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_119,13,13.png,함수의 연속,(x-a)f(x)꼴의 함수의 연속 - (x-a)f(x) 꼴인 함수의 연속성 판단하기,H2_CALC1_LC_C119,5,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_120,13,13.png,함수의 연속,(x-a)f(x)꼴의 함수의 연속 - (x-a)f(x) 꼴의 변형이 주어진 경우,H2_CALC1_LC_C120,5,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_121,13,13.png,연속함수의 성질,연속함수의 성질 - 함수의 연속성 판단하기(1) 식이 주어졌을 때,H2_CALC1_LC_C121,6,"[""continuous_function_property"", ""limit_value"", ""function_value""]",normalized_from_image_tree
H2_CALC1_LC_RAW_122,13,13.png,연속함수의 성질,연속함수의 성질 - 함수의 연속성 판단하기(2) 식이 주어지지 않았을 때,H2_CALC1_LC_C122,6,"[""continuous_function_property"", ""limit_value"", ""function_value""]",normalized_from_image_tree
H2_CALC1_LC_RAW_123,13,13.png,연속함수의 성질,연속함수의 성질 - 연속함수의 성질을 이용한 극한값(함숫값) 계산,H2_CALC1_LC_C123,6,"[""continuous_function_property"", ""limit_value"", ""function_value""]",normalized_from_image_tree
H2_CALC1_LC_RAW_124,13,13.png,연속함수의 성질,연속함수의 성질 - 연속이 되도록 하는 조건(연속함수의 성질 이용),H2_CALC1_LC_C124,6,"[""continuous_function_property"", ""limit_value"", ""function_value""]",normalized_from_image_tree
H2_CALC1_LC_RAW_125,14,14.png,연속함수의 성질,최대·최소 정리 - 일차함수가 주어진 경우,H2_CALC1_LC_C125,4,"[""extreme_value_theorem"", ""closed_interval"", ""maximum_minimum""]",normalized_from_image_tree
H2_CALC1_LC_RAW_126,14,14.png,연속함수의 성질,최대·최소 정리 - 이차 이상인 함수가 주어진 경우,H2_CALC1_LC_C126,4,"[""extreme_value_theorem"", ""closed_interval"", ""maximum_minimum""]",normalized_from_image_tree
H2_CALC1_LC_RAW_127,14,14.png,연속함수의 성질,최대·최소 정리 - 유리함수가 주어진 경우,H2_CALC1_LC_C127,4,"[""extreme_value_theorem"", ""closed_interval"", ""maximum_minimum""]",normalized_from_image_tree
H2_CALC1_LC_RAW_128,14,14.png,연속함수의 성질,최대·최소 정리 - 무리함수가 주어진 경우,H2_CALC1_LC_C128,4,"[""extreme_value_theorem"", ""closed_interval"", ""maximum_minimum""]",normalized_from_image_tree
H2_CALC1_LC_RAW_129,14,14.png,연속함수의 성질,최대·최소 정리 - 여러 가지 함수에서의 최대·최소 정리,H2_CALC1_LC_C129,4,"[""extreme_value_theorem"", ""closed_interval"", ""maximum_minimum""]",normalized_from_image_tree
H2_CALC1_LC_RAW_130,14,14.png,연속함수의 성질,최대·최소 정리 - 함수의 그래프가 주어진 경우,H2_CALC1_LC_C130,4,"[""extreme_value_theorem"", ""closed_interval"", ""maximum_minimum""]",normalized_from_image_tree
H2_CALC1_LC_RAW_131,14,14.png,연속함수의 성질,사잇값 정리(1) 실근이 존재하는 구간 - 실근이 존재하는 구간 찾기,H2_CALC1_LC_C131,5,"[""intermediate_value_theorem"", ""existence_root"", ""sign_change""]",normalized_from_image_tree
H2_CALC1_LC_RAW_132,14,14.png,연속함수의 성질,사잇값 정리(1) 실근이 존재하는 구간 - 실근이 존재하는 방정식 찾기,H2_CALC1_LC_C132,5,"[""intermediate_value_theorem"", ""existence_root"", ""sign_change""]",normalized_from_image_tree
H2_CALC1_LC_RAW_133,14,14.png,연속함수의 성질,사잇값 정리(1) 실근이 존재하는 구간 - 실근이 존재하는 구간이 주어졌을 때 미정계수 결정하기,H2_CALC1_LC_C133,5,"[""intermediate_value_theorem"", ""existence_root"", ""sign_change""]",normalized_from_image_tree
H2_CALC1_LC_RAW_134,14,14.png,연속함수의 성질,사잇값 정리(1) 실근이 존재하는 구간 - 함수의 식이 주어졌을 때의 활용,H2_CALC1_LC_C134,5,"[""intermediate_value_theorem"", ""existence_root"", ""sign_change""]",normalized_from_image_tree
H2_CALC1_LC_RAW_135,14,14.png,연속함수의 성질,사잇값 정리(1) 실근이 존재하는 구간 - 함수가 주어졌을 때 사잇값의 정리로 증명하기,H2_CALC1_LC_C135,5,"[""intermediate_value_theorem"", ""existence_root"", ""sign_change""]",normalized_from_image_tree
H2_CALC1_LC_RAW_136,14,14.png,연속함수의 성질,사잇값 정리(1) 실근이 존재하는 구간 - 방정식이 주어졌을 때 실근이 존재함을 증명하기,H2_CALC1_LC_C136,5,"[""intermediate_value_theorem"", ""existence_root"", ""sign_change""]",normalized_from_image_tree
H2_CALC1_LC_RAW_137,14,14.png,연속함수의 성질,사잇값 정리(1) 실근이 존재하는 구간 - 도형에서의 활용,H2_CALC1_LC_C137,5,"[""intermediate_value_theorem"", ""existence_root"", ""sign_change""]",normalized_from_image_tree
H2_CALC1_LC_RAW_138,15,15.png,연속함수의 성질,사잇값 정리(2) 실근의 개수 - 실근의 개수의 최솟값 구하기,H2_CALC1_LC_C138,6,"[""intermediate_value_theorem"", ""root_count"", ""proof""]",normalized_from_image_tree
H2_CALC1_LC_RAW_139,15,15.png,연속함수의 성질,사잇값 정리(2) 실근의 개수 - 적어도 n개의 실근을 가짐을 증명하기(n≥2),H2_CALC1_LC_C139,6,"[""intermediate_value_theorem"", ""root_count"", ""proof""]",normalized_from_image_tree
H2_CALC1_LC_RAW_140,15,15.png,연속함수의 성질,사잇값 정리의 실생활에의 활용 - 실생활에서 증명하기,H2_CALC1_LC_C140,2,"[""intermediate_value_theorem"", ""real_context"", ""proof""]",normalized_from_image_tree
H2_CALC1_LC_RAW_141,15,15.png,연속함수의 성질,사잇값 정리의 실생활에의 활용 - 특정한 순간이 몇 번 있었는지 구하기,H2_CALC1_LC_C141,2,"[""intermediate_value_theorem"", ""real_context"", ""proof""]",normalized_from_image_tree
H2_CALC1_LC_RAW_142,15,15.png,연속함수의 성질,"사잇값 정리의 실생활에의 활용 - 진위판단, 합답형 문제",H2_CALC1_LC_C142,2,"[""intermediate_value_theorem"", ""real_context"", ""proof""]",normalized_from_image_tree
