raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H1_CM2_GEQ_RAW_121,121,13.png,주어진 관계식을 만족시키는 점의 자취,선분의 길이에 관한 관계식이 주어진 경우,H1_CM2_GEQ_C121,6,locus_equation|condition_translation|equation_modeling,normalized_from_image_tree
H1_CM2_GEQ_RAW_122,122,13.png,주어진 관계식을 만족시키는 점의 자취,"중점, 내분점에 관한 관계식이 주어진 경우",H1_CM2_GEQ_C122,6,section_formula|coordinate_geometry|point_condition,normalized_from_image_tree
H1_CM2_GEQ_RAW_123,123,13.png,주어진 관계식을 만족시키는 점의 자취,넓이에 관한 관계식이 주어진 경우,H1_CM2_GEQ_C123,6,locus_equation|condition_translation|equation_modeling,normalized_from_image_tree
H1_CM2_GEQ_RAW_124,124,13.png,주어진 관계식을 만족시키는 점의 자취,두 직선으로부터 같은 거리에 있는 점이 나타내는 도형의 방정식,H1_CM2_GEQ_C124,6,line_equation|slope_intercept|line_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_125,125,14.png,원의 방정식,원의 방정식(표준형)이 주어졌을 때 중심과 반지름 구하기,H1_CM2_GEQ_C125,39,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_126,126,14.png,원의 방정식,중심과 반지름을 이용한 원의 방정식(표준형) 구하기,H1_CM2_GEQ_C126,39,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_127,127,14.png,원의 방정식,원의 방정식(일반형)의 계수(상수항)가 모두 숫자로 주어진 경우,H1_CM2_GEQ_C127,39,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_128,128,14.png,원의 방정식,원의 방정식(일반형)의 계수(상수항)에 문자가 포함된 경우,H1_CM2_GEQ_C128,39,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_129,129,14.png,원의 방정식,원의 방정식(표준형)의 활용,H1_CM2_GEQ_C129,39,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_130,130,14.png,두 점을 지름의 양 끝점으로 하는 원의 방정식,지름의 양 끝 점의 좌표가 숫자로 주어진 경우,H1_CM2_GEQ_C130,14,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_131,131,14.png,두 점을 지름의 양 끝점으로 하는 원의 방정식,지름의 양 끝 점의 좌표에 문자가 포함되어 있거나 직접 구해야 하는 경우,H1_CM2_GEQ_C131,14,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_132,132,14.png,세 점을 지나는 원의 방정식,원이 지나는 세 점의 좌표가 숫자로 주어진 경우,H1_CM2_GEQ_C132,16,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_133,133,14.png,세 점을 지나는 원의 방정식,원이 지나는 세 점의 좌표에 문자가 포함되어 있거나 직접 구해야 하는 경우,H1_CM2_GEQ_C133,16,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_134,134,15.png,중심에 대한 조건이 주어진 원의 방정식,중심이 같은 원의 방정식이 주어진 경우,H1_CM2_GEQ_C134,24,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_135,135,15.png,중심에 대한 조건이 주어진 원의 방정식,중심이 좌표축 위에 있다는 조건이 주어진 경우,H1_CM2_GEQ_C135,24,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_136,136,15.png,중심에 대한 조건이 주어진 원의 방정식,중심이 있는 직선의 방정식이 주어진 경우,H1_CM2_GEQ_C136,24,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_137,137,15.png,중심에 대한 조건이 주어진 원의 방정식,이외의 조건을 이용하여 원의 중심을 찾아야 하는 경우,H1_CM2_GEQ_C137,24,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_138,138,15.png,원의 방정식이 되기 위한 조건,방정식이 나타내는 도형이 원이 되기 위한 실수의 범위(정수의 개수),H1_CM2_GEQ_C138,19,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_139,139,15.png,원의 방정식이 되기 위한 조건,원의 방정식이 아닌 방정식,H1_CM2_GEQ_C139,19,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_140,140,15.png,원의 방정식이 되기 위한 조건,"원의 방정식에 임의의 실수가 포함되어 있을 때 원의 넓이의 최댓값, 최솟값",H1_CM2_GEQ_C140,19,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_141,141,15.png,x축 또는 y축에 접하는 원의 방정식,원의 중심에 관한 조건이 주어진 경우(x축),H1_CM2_GEQ_C141,30,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_142,142,15.png,x축 또는 y축에 접하는 원의 방정식,원의 중심에 관한 조건이 주어진 경우(y축),H1_CM2_GEQ_C142,30,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_143,143,15.png,x축 또는 y축에 접하는 원의 방정식,원이 x축에 접하도록 방정식에 포함된 상수 결정하기,H1_CM2_GEQ_C143,30,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_144,144,15.png,x축 또는 y축에 접하는 원의 방정식,원이 y축에 접하도록 방정식에 포함된 상수 결정하기,H1_CM2_GEQ_C144,30,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_145,145,15.png,x축 또는 y축에 접하는 원의 방정식,x축에 접하는 원의 방정식의 활용,H1_CM2_GEQ_C145,30,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_146,146,15.png,x축 또는 y축에 접하는 원의 방정식,y축에 접하는 원의 방정식의 활용,H1_CM2_GEQ_C146,30,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_147,147,16.png,x축과 y축에 동시에 접하는 원의 방정식,원의 중심에 관한 조건이 주어진 경우,H1_CM2_GEQ_C147,18,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_148,148,16.png,x축과 y축에 동시에 접하는 원의 방정식,원이 x축과 y축에 동시에 접하도록 방정식에 포함된 상수 결정하기,H1_CM2_GEQ_C148,18,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_149,149,16.png,x축과 y축에 동시에 접하는 원의 방정식,x축과 y축에 동시에 접하는 원의 방정식의 활용,H1_CM2_GEQ_C149,18,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_150,150,16.png,원 밖의 한 점과 원 위의 점 사이의 거리,원의 방정식의 모든 계수와 원 밖의 한 점이 숫자로 주어진 경우,H1_CM2_GEQ_C150,20,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_151,151,16.png,원 밖의 한 점과 원 위의 점 사이의 거리,거리의 최댓값(최솟값)이 주어졌을 때 상수 결정하기,H1_CM2_GEQ_C151,20,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_152,152,16.png,원 밖의 한 점과 원 위의 점 사이의 거리,원 밖의 두 정점과 원 위를 움직이는 한 점이 주어진 경우의 삼각형의 넓이의 최댓값 또는 최솟값,H1_CM2_GEQ_C152,20,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_153,153,16.png,원 밖의 한 점과 원 위의 점 사이의 거리,원 밖의 한 점과 원 위의 점 사이의 거리의 활용,H1_CM2_GEQ_C153,20,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_154,154,16.png,자취의 방정식(1) 길이의 비를 만족시키는 점이 나타내는 도형의 방정식,두 점으로부터의 거리의 비가 주어진 경우,H1_CM2_GEQ_C154,16,locus_equation|condition_translation|equation_modeling,normalized_from_image_tree
H1_CM2_GEQ_RAW_155,155,16.png,자취의 방정식(1) 길이의 비를 만족시키는 점이 나타내는 도형의 방정식,두 선분의 길이의 비가 주어진 경우,H1_CM2_GEQ_C155,16,locus_equation|condition_translation|equation_modeling,normalized_from_image_tree
H1_CM2_GEQ_RAW_156,156,16.png,자취의 방정식(1) 길이의 비를 만족시키는 점이 나타내는 도형의 방정식,"실생활, 도형에의 활용",H1_CM2_GEQ_C156,16,locus_equation|condition_translation|equation_modeling,normalized_from_image_tree
H1_CM2_GEQ_RAW_157,157,17.png,자취의 방정식(2),선분의 길이의 제곱 또는 선분의 길이에 대한 관계식이 주어진 경우,H1_CM2_GEQ_C157,21,locus_equation|condition_translation|equation_modeling,normalized_from_image_tree
H1_CM2_GEQ_RAW_158,158,17.png,자취의 방정식(2),"중점, 내분점, 무게중심의 자취의 방정식",H1_CM2_GEQ_C158,21,section_formula|coordinate_geometry|point_condition,normalized_from_image_tree
H1_CM2_GEQ_RAW_159,159,17.png,자취의 방정식(2),직각(수직)에 대한 조건이 주어진 경우,H1_CM2_GEQ_C159,21,locus_equation|condition_translation|equation_modeling,normalized_from_image_tree
H1_CM2_GEQ_RAW_160,160,17.png,두 원의 교점을 지나는 원의 방정식,두 원의 교점과 한 점을 지나는 원의 방정식,H1_CM2_GEQ_C160,14,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_161,161,17.png,두 원의 교점을 지나는 원의 방정식,두 원의 교점을 지나고 중심이 좌표축이나 직선 위에 있는 원의 방정식,H1_CM2_GEQ_C161,14,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_162,162,17.png,두 원의 교점을 지나는 원의 방정식,두 원의 교점을 지나는 원의 넓이의 최솟값,H1_CM2_GEQ_C162,14,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_163,163,18.png,두 원의 교점을 지나는 직선의 방정식,두 원의 방정식의 계수가 모두 숫자로 주어진 경우,H1_CM2_GEQ_C163,20,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_164,164,18.png,두 원의 교점을 지나는 직선의 방정식,두 원의 방정식의 계수에 문자가 포함된 경우,H1_CM2_GEQ_C164,20,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_165,165,18.png,두 원의 교점을 지나는 직선의 방정식,공통현의 중점의 좌표 구하기,H1_CM2_GEQ_C165,20,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_166,166,18.png,두 원의 교점을 지나는 직선의 방정식,한 원이 다른 원의 둘레를 이등분하기 위한 상수의 값,H1_CM2_GEQ_C166,20,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_167,167,18.png,두 원의 교점을 지나는 직선의 방정식,한 원이 다른 원의 둘레를 이등분할 때 두 상수 사이의 관계,H1_CM2_GEQ_C167,20,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_168,168,18.png,두 원의 교점을 지나는 직선의 방정식,공통현의 방정식의 활용,H1_CM2_GEQ_C168,20,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_169,169,18.png,공통현의 길이,두 원의 공통현의 길이,H1_CM2_GEQ_C169,8,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_170,170,18.png,공통현의 길이,공통현을 이용한 삼각형의 넓이,H1_CM2_GEQ_C170,8,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_171,171,18.png,직선이 원의 넓이를 이등분할 조건,원의 넓이를 이등분하는 직선의 방정식,H1_CM2_GEQ_C171,11,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_172,172,18.png,직선이 원의 넓이를 이등분할 조건,원의 둘레를 이등분하는 직선의 방정식,H1_CM2_GEQ_C172,11,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_173,173,18.png,직선이 원의 넓이를 이등분할 조건,원의 성질을 활용하여 직선의 방정식 구하기,H1_CM2_GEQ_C173,11,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_174,174,19.png,두 원의 위치 관계와 중심거리,방정식이 주어진 두 원의 위치 관계 판단하기,H1_CM2_GEQ_C174,18,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_175,175,19.png,두 원의 위치 관계와 중심거리,두 원의 위치 관계를 만족시키는 상수,H1_CM2_GEQ_C175,18,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_176,176,19.png,두 원의 위치 관계와 중심거리,두 원 위의 접점을 이은 선분의 길이의 최댓값과 최솟값,H1_CM2_GEQ_C176,18,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_177,177,19.png,두 원의 위치 관계와 중심거리,두 원의 위치 관계의 활용,H1_CM2_GEQ_C177,18,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_178,178,19.png,공통접선의 길이,두 원의 방정식이 주어진 경우의 공통외접선,H1_CM2_GEQ_C178,11,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_179,179,19.png,공통접선의 길이,두 원의 방정식이 주어진 경우의 공통내접선,H1_CM2_GEQ_C179,11,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_180,180,19.png,공통접선의 길이,두 원의 반지름과 중심 사이의 거리가 그림으로 주어진 경우의 공통외접선,H1_CM2_GEQ_C180,11,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_181,181,19.png,공통접선의 길이,두 원의 반지름과 중심 사이의 거리가 그림으로 주어진 경우의 공통내접선,H1_CM2_GEQ_C181,11,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_182,182,20.png,원과 직선의 위치 관계,판별식을 이용한 원과 직선의 위치 관계 판단,H1_CM2_GEQ_C182,76,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_183,183,20.png,원과 직선의 위치 관계,원의 중심에서 직선까지의 거리를 이용한 위치 관계 판단,H1_CM2_GEQ_C183,76,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_184,184,20.png,원과 직선의 위치 관계,판별식을 이용한 원과 직선의 교점의 개수,H1_CM2_GEQ_C184,76,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_185,185,20.png,원과 직선의 위치 관계,원의 중심에서 직선까지의 거리를 이용한 교점의 개수,H1_CM2_GEQ_C185,76,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_186,186,20.png,원과 직선의 위치 관계,원과 직선이 만나지 않을 때 직선의 방정식에 상수가 포함된 경우,H1_CM2_GEQ_C186,76,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_187,187,20.png,원과 직선의 위치 관계,원과 직선이 접할 때 직선의 방정식에 상수가 포함된 경우,H1_CM2_GEQ_C187,76,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_188,188,20.png,원과 직선의 위치 관계,원과 직선이 두 점에서 만날 때 직선의 방정식에 상수가 포함된 경우,H1_CM2_GEQ_C188,76,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_189,189,20.png,원과 직선의 위치 관계,원과 직선이 만나지 않을 때 원의 방정식에 상수가 포함된 경우,H1_CM2_GEQ_C189,76,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_190,190,20.png,원과 직선의 위치 관계,원과 직선이 접할 때 원의 방정식에 상수가 포함된 경우,H1_CM2_GEQ_C190,76,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_191,191,20.png,원과 직선의 위치 관계,원과 직선이 두 점에서 만날 때 원의 방정식에 상수가 포함된 경우,H1_CM2_GEQ_C191,76,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_192,192,20.png,원과 직선의 위치 관계,직선과 접하는 원 구하기,H1_CM2_GEQ_C192,76,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_193,193,20.png,원과 직선의 위치 관계,원과 직선이 만날 때(접하는 경우 포함),H1_CM2_GEQ_C193,76,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_194,194,20.png,원과 직선의 위치 관계,두 원의 공통접선의 방정식,H1_CM2_GEQ_C194,76,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_195,195,20.png,원과 직선의 위치 관계,실생활 활용,H1_CM2_GEQ_C195,76,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_196,196,21.png,현의 길이,원과 좌표축(직선)이 만나서 생기는 현의 길이 구하기,H1_CM2_GEQ_C196,23,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_197,197,21.png,현의 길이,현의 길이가 주어진 경우,H1_CM2_GEQ_C197,23,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_198,198,21.png,현의 길이,"현의 길이의 최대, 최소",H1_CM2_GEQ_C198,23,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_199,199,21.png,접선의 길이,원 밖의 한 점에서 원에 그은 접선의 길이,H1_CM2_GEQ_C199,8,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_200,200,21.png,원 위의 점과 직선 사이의 거리의 최대·최소,원과 직선 사이의 거리의 최댓값(최솟값),H1_CM2_GEQ_C200,10,circle_equation|center_radius|position_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_201,201,21.png,원의 접선의 방정식(1) 원 위의 한 점(접점)이 주어질 때,접선의 방정식 구하기,H1_CM2_GEQ_C201,17,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_202,202,21.png,원의 접선의 방정식(1) 원 위의 한 점(접점)이 주어질 때,접선과 좌표축이 만나는 점,H1_CM2_GEQ_C202,17,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_203,203,21.png,원의 접선의 방정식(1) 원 위의 한 점(접점)이 주어질 때,접선이 지나는 점의 좌표,H1_CM2_GEQ_C203,17,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_204,204,22.png,원의 접선의 방정식(2) 기울기가 주어질 때,접선의 방정식 구하기,H1_CM2_GEQ_C204,19,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_205,205,22.png,원의 접선의 방정식(2) 기울기가 주어질 때,"접선이 지나는 점, 선분의 길이 구하기",H1_CM2_GEQ_C205,19,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_206,206,22.png,원의 접선의 방정식(3) 원 밖의 한 점이 주어질 때,접선의 방정식 구하기,H1_CM2_GEQ_C206,27,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_207,207,22.png,원의 접선의 방정식(3) 원 밖의 한 점이 주어질 때,접선의 기울기와 그 활용,H1_CM2_GEQ_C207,27,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_208,208,22.png,원의 접선의 방정식(3) 원 밖의 한 점이 주어질 때,원 밖의 한 점에서 접선을 그었을 때,H1_CM2_GEQ_C208,27,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_209,209,22.png,원의 접선의 방정식(3) 원 밖의 한 점이 주어질 때,"접선과 좌표축이 만나는 점, 접선이 지나는 점",H1_CM2_GEQ_C209,27,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_210,210,22.png,원의 접선의 방정식의 활용,접선과 좌표축이 만나서 생기는 선분의 길이,H1_CM2_GEQ_C210,13,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_211,211,22.png,원의 접선의 방정식의 활용,원 위의 점에서 접선을 그었을 때,H1_CM2_GEQ_C211,13,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_212,212,22.png,원의 접선의 방정식의 활용,원 위의 두 점에서 접선을 긋는 경우,H1_CM2_GEQ_C212,13,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_213,213,22.png,원의 접선의 방정식의 활용,원 밖의 한 점에서 그은 두 접선이 서로 수직,H1_CM2_GEQ_C213,13,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_214,214,22.png,원의 접선의 방정식의 활용,세 원이 주어진 경우,H1_CM2_GEQ_C214,13,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_215,215,22.png,원의 접선의 방정식의 활용,"삼각형의 넓이, 삼각형의 성질을 활용하는 경우",H1_CM2_GEQ_C215,13,circle_tangent|tangent_length|line_circle_relation,normalized_from_image_tree
H1_CM2_GEQ_RAW_216,216,23.png,점의 평행이동(1) 평행이동이 주어진 경우,"평행이동이 (x, y) → (x+a, y+b)의 꼴로 주어지는 경우",H1_CM2_GEQ_C216,24,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_217,217,23.png,점의 평행이동(1) 평행이동이 주어진 경우,"x축, y축의 방향으로의 평행이동으로 주어지는 경우",H1_CM2_GEQ_C217,24,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_218,218,23.png,점의 평행이동(1) 평행이동이 주어진 경우,평행이동이 두 점의 좌표로 정의되는 경우,H1_CM2_GEQ_C218,24,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_219,219,23.png,점의 평행이동(2) 평행이동이 주어지지 않은 경우,"평행이동 (x, y) → (x+a, y+b)에 상수(문자)가 포함된 경우",H1_CM2_GEQ_C219,12,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_220,220,23.png,점의 평행이동(2) 평행이동이 주어지지 않은 경우,"x축, y축의 방향으로의 평행이동에 상수(문자)가 포함된 경우",H1_CM2_GEQ_C220,12,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_221,221,23.png,점의 평행이동(2) 평행이동이 주어지지 않은 경우,두 점의 좌표로 정의된 평행이동에 상수(문자)가 포함된 경우,H1_CM2_GEQ_C221,12,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_222,222,23.png,직선의 평행이동,평행이동한 직선의 방정식 구하기,H1_CM2_GEQ_C222,34,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_223,223,23.png,직선의 평행이동,평행이동 전후의 직선의 방정식이 주어졌을 때 상수(문자)의 값 구하기,H1_CM2_GEQ_C223,34,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_224,224,23.png,직선의 평행이동,평행이동한 직선이 지나는 점이 주어졌을 때 상수(문자)의 값 구하기,H1_CM2_GEQ_C224,34,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_225,225,23.png,직선의 평행이동,평행이동한 직선과 곡선의 위치 관계를 활용하는 경우,H1_CM2_GEQ_C225,34,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_226,226,24.png,원의 평행이동,평행이동한 원의 방정식 구하기,H1_CM2_GEQ_C226,45,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_227,227,24.png,원의 평행이동,평행이동 전후의 원의 방정식이 주어졌을 때 상수(문자)의 값 구하기,H1_CM2_GEQ_C227,45,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_228,228,24.png,원의 평행이동,평행이동한 원의 중심의 좌표를 구하거나 이용하기,H1_CM2_GEQ_C228,45,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_229,229,24.png,원의 평행이동,평행이동한 원과 직선의 위치 관계를 활용하는 경우,H1_CM2_GEQ_C229,45,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_230,230,24.png,원의 평행이동,평행이동한 원과 다른 원의 위치 관계를 활용하는 경우,H1_CM2_GEQ_C230,45,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_231,231,24.png,포물선의 평행이동,평행이동한 포물선의 방정식 구하기,H1_CM2_GEQ_C231,15,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_232,232,24.png,포물선의 평행이동,평행이동 전후의 포물선의 방정식이 주어졌을 때 상수(문자)의 값 구하기,H1_CM2_GEQ_C232,15,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_233,233,24.png,포물선의 평행이동,평행이동한 포물선의 꼭짓점의 좌표를 구하거나 이용하는 경우,H1_CM2_GEQ_C233,15,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_234,234,24.png,포물선의 평행이동,평행이동한 포물선과 직선의 위치 관계를 활용하는 경우,H1_CM2_GEQ_C234,15,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_235,235,24.png,도형의 평행이동,삼각형을 평행이동하는 경우,H1_CM2_GEQ_C235,9,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_236,236,24.png,도형의 평행이동,사각형을 평행이동하는 경우,H1_CM2_GEQ_C236,9,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_237,237,24.png,도형의 평행이동,평행이동의 실생활 활용,H1_CM2_GEQ_C237,9,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_238,238,25.png,평행이동의 활용,원을 평행이동하여 좌표축에 접하는 경우,H1_CM2_GEQ_C238,20,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_239,239,25.png,평행이동의 활용,원 또는 직선을 평행이동하여 서로 접하는 경우,H1_CM2_GEQ_C239,20,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_240,240,25.png,평행이동의 활용,직선이 원의 넓이를 이등분하도록 평행이동하는 경우,H1_CM2_GEQ_C240,20,translation|coordinate_transform|equation_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_241,241,25.png,점의 대칭이동,대칭이동한 점의 좌표 구하기,H1_CM2_GEQ_C241,19,reflection|symmetry_axis|coordinate_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_242,242,25.png,점의 대칭이동,대칭이동한 점이 직선 위에 있는 경우,H1_CM2_GEQ_C242,19,reflection|symmetry_axis|coordinate_transform,normalized_from_image_tree
H1_CM2_GEQ_RAW_243,243,25.png,점의 대칭이동,대칭이동한 점을 꼭짓점으로 하는 선분의 길이 또는 도형의 넓이,H1_CM2_GEQ_C243,19,reflection|symmetry_axis|coordinate_transform,normalized_from_image_tree
