raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H2_CALC2_SEQ_RAW_110,11,11.png,급수,항의 부호가 교대로 바뀌는 급수 - 급수의 수렴과 발산에 관한 합답형 문제,H2_CALC2_SEQ_C110,6,"[""alternating_series"", ""series_convergence"", ""answer_type""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_111,11,11.png,급수,급수와 수열의 극한값 사이의 관계 - 급수의 수렴과 발산 조사하기,H2_CALC2_SEQ_C111,5,"[""series_sequence_relation"", ""series_convergence"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_112,11,11.png,급수,급수와 수열의 극한값 사이의 관계 - 급수의 수렴과 발산에 관한 합답형 문제,H2_CALC2_SEQ_C112,5,"[""series_sequence_relation"", ""series_convergence"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_113,11,11.png,급수,급수와 수열의 극한값 사이의 관계 - 급수를 이용하여 극한값 구하기,H2_CALC2_SEQ_C113,5,"[""series_sequence_relation"", ""series_convergence"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_114,11,11.png,급수,급수와 수열의 극한값 사이의 관계 - 급수를 이용하여 극한값 구하기: 수열 1개·로그 표현,H2_CALC2_SEQ_C114,5,"[""series_sequence_relation"", ""series_convergence"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_115,11,11.png,급수,급수와 수열의 극한값 사이의 관계 - 급수를 이용하여 극한값 구하기: 수열 1개·항이 나열된 경우,H2_CALC2_SEQ_C115,5,"[""series_sequence_relation"", ""series_convergence"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_116,11,11.png,급수,급수와 수열의 극한값 사이의 관계 - 급수를 이용하여 극한값 구하기: 수열 2개,H2_CALC2_SEQ_C116,5,"[""series_sequence_relation"", ""series_convergence"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_117,11,11.png,급수,급수와 수열의 극한값 사이의 관계 - 미정계수의 결정,H2_CALC2_SEQ_C117,5,"[""series_sequence_relation"", ""series_convergence"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_118,11,11.png,급수,급수의 성질 - 수열의 일반항이 주어지지 않은 경우,H2_CALC2_SEQ_C118,6,"[""series_properties"", ""partial_sum"", ""answer_type""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_119,11,11.png,급수,급수의 성질 - 수열의 일반항 또는 부분합의 식이 주어진 경우,H2_CALC2_SEQ_C119,6,"[""series_properties"", ""partial_sum"", ""answer_type""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_120,12,12.png,급수,급수의 성질에 대한 합답형 문제 - 진위 판단형 문제,H2_CALC2_SEQ_C120,6,"[""series_properties"", ""answer_type"", ""series_convergence""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_121,12,12.png,급수,급수의 성질에 대한 합답형 문제 - 임의의 수열에 대한 성질,H2_CALC2_SEQ_C121,5,"[""series_properties"", ""answer_type"", ""series_convergence""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_122,12,12.png,급수,급수의 성질에 대한 합답형 문제 - 특정 조건을 만족시키는 수열에 대한 성질,H2_CALC2_SEQ_C122,5,"[""series_properties"", ""answer_type"", ""series_convergence""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_123,12,12.png,급수의 활용,그래프와 좌표 - 점의 좌표를 구하는 경우 (2),H2_CALC2_SEQ_C123,5,"[""series_application"", ""graph_coordinate"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_124,12,12.png,급수의 활용,그래프와 좌표 - 일차함수를 활용하는 경우 (2),H2_CALC2_SEQ_C124,5,"[""series_application"", ""graph_coordinate"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_125,12,12.png,급수의 활용,그래프와 좌표 - 이차 이상인 함수를 활용하는 경우 (3),H2_CALC2_SEQ_C125,5,"[""series_application"", ""graph_coordinate"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_126,12,12.png,급수의 활용,그래프와 좌표 - 원을 활용하는 경우 (3),H2_CALC2_SEQ_C126,5,"[""series_application"", ""graph_coordinate"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_127,12,12.png,급수의 활용,그래프와 좌표 - 유리함수·무리함수를 활용하는 경우 (2),H2_CALC2_SEQ_C127,4,"[""series_application"", ""graph_coordinate"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_128,12,12.png,급수의 활용,그래프와 좌표 - 삼각함수를 활용하는 경우,H2_CALC2_SEQ_C128,4,"[""series_application"", ""graph_coordinate"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_129,12,12.png,급수의 활용,그 외의 경우 - 이차방정식을 활용하는 경우,H2_CALC2_SEQ_C129,5,"[""series_application"", ""equation_application"", ""number_theory""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_130,12,12.png,급수의 활용,그 외의 경우 - 나머지 정리를 활용하는 경우,H2_CALC2_SEQ_C130,5,"[""series_application"", ""equation_application"", ""number_theory""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_131,13,13.png,등비급수,등비급수의 수렴과 발산 - 각 항이 나열된 등비급수,H2_CALC2_SEQ_C131,6,"[""geometric_series"", ""series_convergence"", ""ratio_condition""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_132,13,13.png,등비급수,등비급수의 수렴과 발산 - 일반항으로 표현된 등비급수,H2_CALC2_SEQ_C132,6,"[""geometric_series"", ""series_convergence"", ""ratio_condition""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_133,13,13.png,등비급수,등비급수의 합 - 각 항이 나열된 등비급수의 합,H2_CALC2_SEQ_C133,6,"[""geometric_series"", ""series_sum"", ""partial_sum""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_134,13,13.png,등비급수,등비급수의 합 - 일반항으로 표현된 등비급수의 합,H2_CALC2_SEQ_C134,6,"[""geometric_series"", ""series_sum"", ""partial_sum""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_135,13,13.png,등비급수,등비급수의 합 - 수열 a_n에 관한 조건이 주어진 경우 1,H2_CALC2_SEQ_C135,5,"[""geometric_series"", ""series_sum"", ""partial_sum""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_136,13,13.png,등비급수,등비급수의 합 - 수열 a_n에 관한 조건이 주어진 경우 2,H2_CALC2_SEQ_C136,5,"[""geometric_series"", ""series_sum"", ""partial_sum""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_137,13,13.png,등비급수,등비급수의 합 - 수열 a_n에 관한 조건이 주어진 경우 3,H2_CALC2_SEQ_C137,5,"[""geometric_series"", ""series_sum"", ""partial_sum""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_138,13,13.png,등비급수,등비급수의 합 - 등비급수 또는 등비수열로 정의된 함수,H2_CALC2_SEQ_C138,5,"[""geometric_series"", ""series_sum"", ""partial_sum""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_139,13,13.png,등비급수,합이 주어진 등비급수 - 등비수열이 1개인 경우: 일반항이 주어졌을 때,H2_CALC2_SEQ_C139,6,"[""geometric_series"", ""given_sum"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_140,13,13.png,등비급수,합이 주어진 등비급수 - 등비수열이 1개인 경우: 일반항이 주어지지 않았을 때,H2_CALC2_SEQ_C140,6,"[""geometric_series"", ""given_sum"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_141,13,13.png,등비급수,합이 주어진 등비급수 - 등비수열이 2개인 경우,H2_CALC2_SEQ_C141,6,"[""geometric_series"", ""given_sum"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_142,14,14.png,등비급수,등비급수의 수렴 조건 - 각 항이 나열된 등비급수,H2_CALC2_SEQ_C142,6,"[""geometric_series"", ""ratio_condition"", ""series_convergence""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_143,14,14.png,등비급수,등비급수의 수렴 조건 - Σ(일반항)으로 표현된 등비급수,H2_CALC2_SEQ_C143,6,"[""geometric_series"", ""ratio_condition"", ""series_convergence""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_144,14,14.png,등비급수,등비급수의 수렴 조건 - 등비수열이 2개인 경우,H2_CALC2_SEQ_C144,5,"[""geometric_series"", ""ratio_condition"", ""series_convergence""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_145,14,14.png,등비급수,등비급수의 수렴 조건 - 등비급수 또는 등비수열로 정의된 함수의 활용,H2_CALC2_SEQ_C145,5,"[""geometric_series"", ""ratio_condition"", ""series_convergence""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_146,14,14.png,등비급수,등비급수에 대한 합답형 문제 - 등비급수의 수렴과 발산에 대한 합답형 문제,H2_CALC2_SEQ_C146,6,"[""geometric_series"", ""answer_type"", ""series_convergence""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_147,14,14.png,등비급수,수열이 수렴할 때 수렴하는 급수 찾기,H2_CALC2_SEQ_C147,6,"[""geometric_series"", ""series_sequence_relation"", ""convergence_test""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_148,14,14.png,등비급수,수열이 수렴할 때 수렴하는 급수 - 수열이 수렴할 때 수렴하는 꼴 찾기,H2_CALC2_SEQ_C148,6,"[""geometric_series"", ""series_sequence_relation"", ""convergence_test""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_149,14,14.png,등비급수,부분합과 일반항 사이의 관계를 이용하는 급수 - S_n에 대하여 정리된 등식이 주어진 경우,H2_CALC2_SEQ_C149,6,"[""geometric_series"", ""partial_sum"", ""an_sn_relation""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_150,14,14.png,등비급수,부분합과 일반항 사이의 관계를 이용하는 급수 - 식을 변형하여 S_n을 구해야 하는 경우,H2_CALC2_SEQ_C150,6,"[""geometric_series"", ""partial_sum"", ""an_sn_relation""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_151,14,14.png,등비급수,순환소수와 등비급수 - 순환소수를 분수로 나타내기(또는 그 반대),H2_CALC2_SEQ_C151,6,"[""geometric_series"", ""repeating_decimal"", ""number_theory""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_152,14,14.png,등비급수,순환소수와 등비급수 - 등비수열의 항이나 공비가 순환소수인 경우,H2_CALC2_SEQ_C152,6,"[""geometric_series"", ""repeating_decimal"", ""number_theory""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_153,15,15.png,등비급수의 활용,자릿수와 나머지 - 나누었을 때의 나머지에서의 활용,H2_CALC2_SEQ_C153,8,"[""geometric_series_application"", ""digits_remainder"", ""number_theory""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_154,15,15.png,등비급수의 활용,좌표 - 선분을 그릴 때 한없이 가까워지는 점의 좌표,H2_CALC2_SEQ_C154,5,"[""geometric_series_application"", ""graph_coordinate"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_155,15,15.png,등비급수의 활용,좌표 - 면도형을 그릴 때 한없이 가까워지는 점의 좌표,H2_CALC2_SEQ_C155,5,"[""geometric_series_application"", ""graph_coordinate"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_156,15,15.png,등비급수의 활용,"좌표 - 직선의 방정식, 원의 방정식의 활용",H2_CALC2_SEQ_C156,5,"[""geometric_series_application"", ""graph_coordinate"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_157,15,15.png,등비급수의 활용,좌표 - 지수함수·로그함수의 활용,H2_CALC2_SEQ_C157,5,"[""geometric_series_application"", ""graph_coordinate"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_158,15,15.png,등비급수의 활용,선분의 길이 - 선분을 지우거나 붙여서 도형을 만드는 경우,H2_CALC2_SEQ_C158,6,"[""geometric_series_application"", ""segment_length"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_159,15,15.png,등비급수의 활용,선분의 길이 - 다각형을 이용하는 경우,H2_CALC2_SEQ_C159,5,"[""geometric_series_application"", ""segment_length"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_160,15,15.png,등비급수의 활용,선분의 길이 - 원이나 부채꼴을 이용하는 경우,H2_CALC2_SEQ_C160,5,"[""geometric_series_application"", ""segment_length"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_161,15,15.png,등비급수의 활용,선분의 길이 - 점의 좌표를 활용하는 경우,H2_CALC2_SEQ_C161,5,"[""geometric_series_application"", ""segment_length"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_162,15,15.png,등비급수의 활용,선분의 길이 - 일차함수를 활용하는 경우,H2_CALC2_SEQ_C162,5,"[""geometric_series_application"", ""segment_length"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_163,15,15.png,등비급수의 활용,선분의 길이 - 이차함수를 활용하는 경우,H2_CALC2_SEQ_C163,5,"[""geometric_series_application"", ""segment_length"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_164,15,15.png,등비급수의 활용,선분의 길이 - 지수함수·로그함수를 활용하는 경우,H2_CALC2_SEQ_C164,5,"[""geometric_series_application"", ""segment_length"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_165,16,16.png,등비급수의 활용,둘레의 길이 - 다각형의 둘레의 길이,H2_CALC2_SEQ_C165,6,"[""geometric_series_application"", ""perimeter"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_166,16,16.png,등비급수의 활용,둘레의 길이 - 원의 둘레의 길이,H2_CALC2_SEQ_C166,6,"[""geometric_series_application"", ""perimeter"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_167,16,16.png,등비급수의 활용,넓이 - 반복되는 도형의 개수가 일정할 때: 다각형만 사용,H2_CALC2_SEQ_C167,5,"[""geometric_series_application"", ""area"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_168,16,16.png,등비급수의 활용,넓이 - 반복되는 도형의 개수가 일정할 때: 원(부채꼴)만 사용,H2_CALC2_SEQ_C168,5,"[""geometric_series_application"", ""area"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_169,16,16.png,등비급수의 활용,넓이 - 반복되는 도형의 개수가 일정할 때: 다각형과 원을 함께 사용,H2_CALC2_SEQ_C169,5,"[""geometric_series_application"", ""area"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_170,16,16.png,등비급수의 활용,넓이 - 반복되는 도형의 개수가 일정할 때: 좌표평면 그래프 이용,H2_CALC2_SEQ_C170,5,"[""geometric_series_application"", ""area"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_171,16,16.png,등비급수의 활용,넓이 - 반복되는 도형의 개수가 변할 때: 다각형만 사용,H2_CALC2_SEQ_C171,5,"[""geometric_series_application"", ""area"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_172,16,16.png,등비급수의 활용,넓이 - 반복되는 도형의 개수가 변할 때: 원(부채꼴)만 사용,H2_CALC2_SEQ_C172,5,"[""geometric_series_application"", ""area"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_173,16,16.png,등비급수의 활용,넓이 - 반복되는 도형의 개수가 변할 때: 다각형과 원을 함께 사용,H2_CALC2_SEQ_C173,5,"[""geometric_series_application"", ""area"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_174,16,16.png,등비급수의 활용,넓이 - 반복되는 도형의 개수가 변할 때: 선분만 사용,H2_CALC2_SEQ_C174,5,"[""geometric_series_application"", ""area"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_175,17,17.png,등비급수의 활용,실생활 - 등비급수의 실생활 활용,H2_CALC2_SEQ_C175,8,"[""geometric_series_application"", ""modeling"", ""real_life""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_176,17,17.png,등비급수의 활용,그 외의 경우 - 이차방정식에서의 활용,H2_CALC2_SEQ_C176,6,"[""geometric_series_application"", ""equation_application"", ""number_theory""]",normalized_from_image_tree
H2_CALC2_SEQ_RAW_177,17,17.png,등비급수의 활용,그 외의 경우 - 약수·배수·소수에서의 활용,H2_CALC2_SEQ_C177,6,"[""geometric_series_application"", ""equation_application"", ""number_theory""]",normalized_from_image_tree
