problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H1_CM1_MAT_PT054,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"행렬 A, B에 대한 두 등식이 주어진 경우 - 종합 활용","행렬의 덧셈, 뺄셈, 실수배(2) 행렬에 대한 두 등식이 주어진 경우 범주의 '행렬 A, B에 대한 두 등식이 주어진 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C018,high,matrix_equation|simultaneous_condition|unknown_matrix,18,H1_CM1_MAT_RAW_018,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT055,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"행렬 A, B, X, Y에 대한 두 등식이 주어진 경우 - 기본 판별","행렬의 덧셈, 뺄셈, 실수배(2) 행렬에 대한 두 등식이 주어진 경우 범주의 '행렬 A, B, X, Y에 대한 두 등식이 주어진 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C019,core,matrix_equation|simultaneous_condition|unknown_matrix,19,H1_CM1_MAT_RAW_019,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT056,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"행렬 A, B, X, Y에 대한 두 등식이 주어진 경우 - 조건 적용","행렬의 덧셈, 뺄셈, 실수배(2) 행렬에 대한 두 등식이 주어진 경우 범주의 '행렬 A, B, X, Y에 대한 두 등식이 주어진 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C019,standard,matrix_equation|simultaneous_condition|unknown_matrix,19,H1_CM1_MAT_RAW_019,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT057,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"행렬 A, B, X, Y에 대한 두 등식이 주어진 경우 - 종합 활용","행렬의 덧셈, 뺄셈, 실수배(2) 행렬에 대한 두 등식이 주어진 경우 범주의 '행렬 A, B, X, Y에 대한 두 등식이 주어진 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C019,high,matrix_equation|simultaneous_condition|unknown_matrix,19,H1_CM1_MAT_RAW_019,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT058,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,두 행렬이 서로 같은 경우 - 기본 판별,"행렬의 덧셈, 뺄셈, 실수배(3) 행렬이 서로 같을 조건 범주의 '두 행렬이 서로 같은 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C020,core,entrywise_comparison|linear_combination|parameter_condition,20,H1_CM1_MAT_RAW_020,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT059,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,두 행렬이 서로 같은 경우 - 조건 적용,"행렬의 덧셈, 뺄셈, 실수배(3) 행렬이 서로 같을 조건 범주의 '두 행렬이 서로 같은 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C020,standard,entrywise_comparison|linear_combination|parameter_condition,20,H1_CM1_MAT_RAW_020,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT060,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,두 행렬이 서로 같은 경우 - 종합 활용,"행렬의 덧셈, 뺄셈, 실수배(3) 행렬이 서로 같을 조건 범주의 '두 행렬이 서로 같은 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C020,high,entrywise_comparison|linear_combination|parameter_condition,20,H1_CM1_MAT_RAW_020,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT061,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,xA+yB꼴로 나타내는 경우 - 기본 판별,"행렬의 덧셈, 뺄셈, 실수배(3) 행렬이 서로 같을 조건 범주의 'xA+yB꼴로 나타내는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C021,core,entrywise_comparison|linear_combination|parameter_condition,21,H1_CM1_MAT_RAW_021,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT062,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,xA+yB꼴로 나타내는 경우 - 조건 적용,"행렬의 덧셈, 뺄셈, 실수배(3) 행렬이 서로 같을 조건 범주의 'xA+yB꼴로 나타내는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C021,standard,entrywise_comparison|linear_combination|parameter_condition,21,H1_CM1_MAT_RAW_021,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT063,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,xA+yB꼴로 나타내는 경우 - 종합 활용,"행렬의 덧셈, 뺄셈, 실수배(3) 행렬이 서로 같을 조건 범주의 'xA+yB꼴로 나타내는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C021,high,entrywise_comparison|linear_combination|parameter_condition,21,H1_CM1_MAT_RAW_021,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT064,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,곱셈의 정의 - 기본 판별,"행렬의 곱셈 범주의 '곱셈의 정의' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C022,core,matrix_multiplication|order_sensitive|dimension_check,22,H1_CM1_MAT_RAW_022,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT065,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,곱셈의 정의 - 조건 적용,"행렬의 곱셈 범주의 '곱셈의 정의' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C022,standard,matrix_multiplication|order_sensitive|dimension_check,22,H1_CM1_MAT_RAW_022,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT066,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,곱셈의 정의 - 종합 활용,"행렬의 곱셈 범주의 '곱셈의 정의' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C022,high,matrix_multiplication|order_sensitive|dimension_check,22,H1_CM1_MAT_RAW_022,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT067,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,두 행렬의 곱셈 - 기본 판별,"행렬의 곱셈 범주의 '두 행렬의 곱셈' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C023,core,matrix_multiplication|order_sensitive|dimension_check,23,H1_CM1_MAT_RAW_023,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT068,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,두 행렬의 곱셈 - 조건 적용,"행렬의 곱셈 범주의 '두 행렬의 곱셈' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C023,standard,matrix_multiplication|order_sensitive|dimension_check,23,H1_CM1_MAT_RAW_023,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT069,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,두 행렬의 곱셈 - 종합 활용,"행렬의 곱셈 범주의 '두 행렬의 곱셈' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C023,high,matrix_multiplication|order_sensitive|dimension_check,23,H1_CM1_MAT_RAW_023,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT070,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,세 행렬의 곱셈 - 기본 판별,"행렬의 곱셈 범주의 '세 행렬의 곱셈' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C024,core,matrix_multiplication|order_sensitive|dimension_check,24,H1_CM1_MAT_RAW_024,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT071,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,세 행렬의 곱셈 - 조건 적용,"행렬의 곱셈 범주의 '세 행렬의 곱셈' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C024,standard,matrix_multiplication|order_sensitive|dimension_check,24,H1_CM1_MAT_RAW_024,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT072,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,세 행렬의 곱셈 - 종합 활용,"행렬의 곱셈 범주의 '세 행렬의 곱셈' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C024,high,matrix_multiplication|order_sensitive|dimension_check,24,H1_CM1_MAT_RAW_024,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT073,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,곱셈을 포함한 혼합계산 - 기본 판별,"행렬의 곱셈 범주의 '곱셈을 포함한 혼합계산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C025,core,matrix_multiplication|order_sensitive|dimension_check,25,H1_CM1_MAT_RAW_025,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT074,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,곱셈을 포함한 혼합계산 - 조건 적용,"행렬의 곱셈 범주의 '곱셈을 포함한 혼합계산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C025,standard,matrix_multiplication|order_sensitive|dimension_check,25,H1_CM1_MAT_RAW_025,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT075,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,곱셈을 포함한 혼합계산 - 종합 활용,"행렬의 곱셈 범주의 '곱셈을 포함한 혼합계산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C025,high,matrix_multiplication|order_sensitive|dimension_check,25,H1_CM1_MAT_RAW_025,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT076,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,등식을 만족하는 행렬 X를 구하는 경우 - 기본 판별,"행렬의 곱셈 범주의 '등식을 만족하는 행렬 X를 구하는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C026,core,matrix_multiplication|order_sensitive|dimension_check,26,H1_CM1_MAT_RAW_026,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT077,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,등식을 만족하는 행렬 X를 구하는 경우 - 조건 적용,"행렬의 곱셈 범주의 '등식을 만족하는 행렬 X를 구하는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C026,standard,matrix_multiplication|order_sensitive|dimension_check,26,H1_CM1_MAT_RAW_026,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT078,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,등식을 만족하는 행렬 X를 구하는 경우 - 종합 활용,"행렬의 곱셈 범주의 '등식을 만족하는 행렬 X를 구하는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C026,high,matrix_multiplication|order_sensitive|dimension_check,26,H1_CM1_MAT_RAW_026,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT079,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,최댓값 또는 최솟값 구하는 경우 - 기본 판별,"행렬의 곱셈 범주의 '최댓값 또는 최솟값 구하는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C027,core,matrix_multiplication|order_sensitive|dimension_check,27,H1_CM1_MAT_RAW_027,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT080,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,최댓값 또는 최솟값 구하는 경우 - 조건 적용,"행렬의 곱셈 범주의 '최댓값 또는 최솟값 구하는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C027,standard,matrix_multiplication|order_sensitive|dimension_check,27,H1_CM1_MAT_RAW_027,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT081,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,최댓값 또는 최솟값 구하는 경우 - 종합 활용,"행렬의 곱셈 범주의 '최댓값 또는 최솟값 구하는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C027,high,matrix_multiplication|order_sensitive|dimension_check,27,H1_CM1_MAT_RAW_027,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT082,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,새롭게 정의된 연산 - 기본 판별,"행렬의 곱셈 범주의 '새롭게 정의된 연산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C028,core,matrix_multiplication|order_sensitive|dimension_check,28,H1_CM1_MAT_RAW_028,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT083,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,새롭게 정의된 연산 - 조건 적용,"행렬의 곱셈 범주의 '새롭게 정의된 연산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C028,standard,matrix_multiplication|order_sensitive|dimension_check,28,H1_CM1_MAT_RAW_028,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT084,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,새롭게 정의된 연산 - 종합 활용,"행렬의 곱셈 범주의 '새롭게 정의된 연산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C028,high,matrix_multiplication|order_sensitive|dimension_check,28,H1_CM1_MAT_RAW_028,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT085,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,조건이 주어진 경우 - 기본 판별,"행렬의 곱셈 범주의 '조건이 주어진 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C029,core,matrix_multiplication|order_sensitive|dimension_check,29,H1_CM1_MAT_RAW_029,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT086,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,조건이 주어진 경우 - 조건 적용,"행렬의 곱셈 범주의 '조건이 주어진 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C029,standard,matrix_multiplication|order_sensitive|dimension_check,29,H1_CM1_MAT_RAW_029,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT087,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,조건이 주어진 경우 - 종합 활용,"행렬의 곱셈 범주의 '조건이 주어진 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C029,high,matrix_multiplication|order_sensitive|dimension_check,29,H1_CM1_MAT_RAW_029,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT088,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A^2의 계산 - 기본 판별,"행렬의 거듭제곱(1) 범주의 'A^2의 계산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C030,core,matrix_power|repeated_multiplication|pattern_search,30,H1_CM1_MAT_RAW_030,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT089,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A^2의 계산 - 조건 적용,"행렬의 거듭제곱(1) 범주의 'A^2의 계산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C030,standard,matrix_power|repeated_multiplication|pattern_search,30,H1_CM1_MAT_RAW_030,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT090,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A^2의 계산 - 종합 활용,"행렬의 거듭제곱(1) 범주의 'A^2의 계산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C030,high,matrix_power|repeated_multiplication|pattern_search,30,H1_CM1_MAT_RAW_030,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT091,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A^3의 계산 - 기본 판별,"행렬의 거듭제곱(1) 범주의 'A^3의 계산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C031,core,matrix_power|repeated_multiplication|pattern_search,31,H1_CM1_MAT_RAW_031,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT092,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A^3의 계산 - 조건 적용,"행렬의 거듭제곱(1) 범주의 'A^3의 계산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C031,standard,matrix_power|repeated_multiplication|pattern_search,31,H1_CM1_MAT_RAW_031,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT093,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A^3의 계산 - 종합 활용,"행렬의 거듭제곱(1) 범주의 'A^3의 계산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C031,high,matrix_power|repeated_multiplication|pattern_search,31,H1_CM1_MAT_RAW_031,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT094,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"A^n(x,y)의 계산 - 기본 판별","행렬의 거듭제곱(1) 범주의 'A^n(x,y)의 계산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C032,core,matrix_power|repeated_multiplication|pattern_search,32,H1_CM1_MAT_RAW_032,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT095,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"A^n(x,y)의 계산 - 조건 적용","행렬의 거듭제곱(1) 범주의 'A^n(x,y)의 계산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C032,standard,matrix_power|repeated_multiplication|pattern_search,32,H1_CM1_MAT_RAW_032,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT096,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"A^n(x,y)의 계산 - 종합 활용","행렬의 거듭제곱(1) 범주의 'A^n(x,y)의 계산' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C032,high,matrix_power|repeated_multiplication|pattern_search,32,H1_CM1_MAT_RAW_032,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT097,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A^n 구하기 - 기본 판별,"행렬의 거듭제곱(2) 규칙 찾기 범주의 'A^n 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C033,core,matrix_power|pattern_search|series_sum,33,H1_CM1_MAT_RAW_033,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT098,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A^n 구하기 - 조건 적용,"행렬의 거듭제곱(2) 규칙 찾기 범주의 'A^n 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C033,standard,matrix_power|pattern_search|series_sum,33,H1_CM1_MAT_RAW_033,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT099,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A^n 구하기 - 종합 활용,"행렬의 거듭제곱(2) 규칙 찾기 범주의 'A^n 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C033,high,matrix_power|pattern_search|series_sum,33,H1_CM1_MAT_RAW_033,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT100,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A+A^2+A^3+⋯+A^n 구하기 - 기본 판별,"행렬의 거듭제곱(2) 규칙 찾기 범주의 'A+A^2+A^3+⋯+A^n 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C034,core,matrix_power|pattern_search|series_sum,34,H1_CM1_MAT_RAW_034,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT101,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A+A^2+A^3+⋯+A^n 구하기 - 조건 적용,"행렬의 거듭제곱(2) 규칙 찾기 범주의 'A+A^2+A^3+⋯+A^n 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C034,standard,matrix_power|pattern_search|series_sum,34,H1_CM1_MAT_RAW_034,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT102,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A+A^2+A^3+⋯+A^n 구하기 - 종합 활용,"행렬의 거듭제곱(2) 규칙 찾기 범주의 'A+A^2+A^3+⋯+A^n 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C034,high,matrix_power|pattern_search|series_sum,34,H1_CM1_MAT_RAW_034,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT103,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,행렬의 계산결과의 의미 - 기본 판별,"행렬의 곱셈의 실생활에의 활용 범주의 '행렬의 계산결과의 의미' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C035,core,matrix_application|entry_meaning|model_interpretation,35,H1_CM1_MAT_RAW_035,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT104,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,행렬의 계산결과의 의미 - 조건 적용,"행렬의 곱셈의 실생활에의 활용 범주의 '행렬의 계산결과의 의미' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C035,standard,matrix_application|entry_meaning|model_interpretation,35,H1_CM1_MAT_RAW_035,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT105,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,행렬의 계산결과의 의미 - 종합 활용,"행렬의 곱셈의 실생활에의 활용 범주의 '행렬의 계산결과의 의미' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C035,high,matrix_application|entry_meaning|model_interpretation,35,H1_CM1_MAT_RAW_035,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT106,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,행렬의 곱셈 성분 - 기본 판별,"행렬의 곱셈의 실생활에의 활용 범주의 '행렬의 곱셈 성분' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C036,core,matrix_application|entry_meaning|model_interpretation,36,H1_CM1_MAT_RAW_036,curated_problem_type_from_raw_taxonomy
