problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H2_CALC1_DIFF_PT227,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,평행선에서 미분법의 활용 - f(x)의 식이 미분계수가 포함된 경우 - 식 계산·조건 적용,"접선의 방정식 범주의 '평행선에서 미분법의 활용 - f(x)의 식이 미분계수가 포함된 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C076""]",core,"[""tangent_line"", ""parallel_condition"", ""derivative_application""]",[10],H2_CALC1_DIFF_RAW_076,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT228,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,평행선에서 미분법의 활용 - f(x)의 식이 미분계수가 포함된 경우 - 응용·보기형 검산,"접선의 방정식 범주의 '평행선에서 미분법의 활용 - f(x)의 식이 미분계수가 포함된 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C076""]",advanced,"[""tangent_line"", ""parallel_condition"", ""derivative_application""]",[10],H2_CALC1_DIFF_RAW_076,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT229,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,평행선에서 미분법의 활용 - f(x)의 식에 도함수 f′(x)가 포함된 경우 - 기본 판별,"접선의 방정식 범주의 '평행선에서 미분법의 활용 - f(x)의 식에 도함수 f′(x)가 포함된 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C077""]",basic,"[""tangent_line"", ""parallel_condition"", ""derivative_application""]",[10],H2_CALC1_DIFF_RAW_077,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT230,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,평행선에서 미분법의 활용 - f(x)의 식에 도함수 f′(x)가 포함된 경우 - 식 계산·조건 적용,"접선의 방정식 범주의 '평행선에서 미분법의 활용 - f(x)의 식에 도함수 f′(x)가 포함된 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C077""]",core,"[""tangent_line"", ""parallel_condition"", ""derivative_application""]",[10],H2_CALC1_DIFF_RAW_077,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT231,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,평행선에서 미분법의 활용 - f(x)의 식에 도함수 f′(x)가 포함된 경우 - 응용·보기형 검산,"접선의 방정식 범주의 '평행선에서 미분법의 활용 - f(x)의 식에 도함수 f′(x)가 포함된 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C077""]",advanced,"[""tangent_line"", ""parallel_condition"", ""derivative_application""]",[10],H2_CALC1_DIFF_RAW_077,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT232,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,평행선에서 미분법의 활용 - 다항함수의 차수가 주어지는 경우 - 기본 판별,"접선의 방정식 범주의 '평행선에서 미분법의 활용 - 다항함수의 차수가 주어지는 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C078""]",basic,"[""tangent_line"", ""parallel_condition"", ""derivative_application""]",[10],H2_CALC1_DIFF_RAW_078,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT233,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,평행선에서 미분법의 활용 - 다항함수의 차수가 주어지는 경우 - 식 계산·조건 적용,"접선의 방정식 범주의 '평행선에서 미분법의 활용 - 다항함수의 차수가 주어지는 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C078""]",core,"[""tangent_line"", ""parallel_condition"", ""derivative_application""]",[10],H2_CALC1_DIFF_RAW_078,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT234,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,평행선에서 미분법의 활용 - 다항함수의 차수가 주어지는 경우 - 응용·보기형 검산,"접선의 방정식 범주의 '평행선에서 미분법의 활용 - 다항함수의 차수가 주어지는 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C078""]",advanced,"[""tangent_line"", ""parallel_condition"", ""derivative_application""]",[10],H2_CALC1_DIFF_RAW_078,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT235,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,평행선에서 미분법의 활용 - 다항함수의 계수를 추론해야 하는 경우 - 기본 판별,"접선의 방정식 범주의 '평행선에서 미분법의 활용 - 다항함수의 계수를 추론해야 하는 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C079""]",basic,"[""tangent_line"", ""parallel_condition"", ""derivative_application""]",[10],H2_CALC1_DIFF_RAW_079,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT236,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,평행선에서 미분법의 활용 - 다항함수의 계수를 추론해야 하는 경우 - 식 계산·조건 적용,"접선의 방정식 범주의 '평행선에서 미분법의 활용 - 다항함수의 계수를 추론해야 하는 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C079""]",core,"[""tangent_line"", ""parallel_condition"", ""derivative_application""]",[10],H2_CALC1_DIFF_RAW_079,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT237,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,평행선에서 미분법의 활용 - 다항함수의 계수를 추론해야 하는 경우 - 응용·보기형 검산,"접선의 방정식 범주의 '평행선에서 미분법의 활용 - 다항함수의 계수를 추론해야 하는 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C079""]",advanced,"[""tangent_line"", ""parallel_condition"", ""derivative_application""]",[10],H2_CALC1_DIFF_RAW_079,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT238,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,다항식 나눗셈에서 미분법의 활용 - 다항함수의 식에 포함된 미분계수 결정하기 - 기본 판별,"접선의 방정식 범주의 '다항식 나눗셈에서 미분법의 활용 - 다항함수의 식에 포함된 미분계수 결정하기' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C080""]",basic,"[""polynomial_division"", ""derivative_application"", ""coefficient_matching""]",[10],H2_CALC1_DIFF_RAW_080,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT239,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,다항식 나눗셈에서 미분법의 활용 - 다항함수의 식에 포함된 미분계수 결정하기 - 식 계산·조건 적용,"접선의 방정식 범주의 '다항식 나눗셈에서 미분법의 활용 - 다항함수의 식에 포함된 미분계수 결정하기' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C080""]",core,"[""polynomial_division"", ""derivative_application"", ""coefficient_matching""]",[10],H2_CALC1_DIFF_RAW_080,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT240,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,다항식 나눗셈에서 미분법의 활용 - 다항함수의 식에 포함된 미분계수 결정하기 - 응용·보기형 검산,"접선의 방정식 범주의 '다항식 나눗셈에서 미분법의 활용 - 다항함수의 식에 포함된 미분계수 결정하기' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C080""]",advanced,"[""polynomial_division"", ""derivative_application"", ""coefficient_matching""]",[10],H2_CALC1_DIFF_RAW_080,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT241,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,다항식 나눗셈에서 미분법의 활용 - 일차식 다항함수가 주어진 경우 - 기본 판별,"접선의 방정식 범주의 '다항식 나눗셈에서 미분법의 활용 - 일차식 다항함수가 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C081""]",basic,"[""polynomial_division"", ""derivative_application"", ""coefficient_matching""]",[10],H2_CALC1_DIFF_RAW_081,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT242,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,다항식 나눗셈에서 미분법의 활용 - 일차식 다항함수가 주어진 경우 - 식 계산·조건 적용,"접선의 방정식 범주의 '다항식 나눗셈에서 미분법의 활용 - 일차식 다항함수가 주어진 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C081""]",core,"[""polynomial_division"", ""derivative_application"", ""coefficient_matching""]",[10],H2_CALC1_DIFF_RAW_081,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT243,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,다항식 나눗셈에서 미분법의 활용 - 일차식 다항함수가 주어진 경우 - 응용·보기형 검산,"접선의 방정식 범주의 '다항식 나눗셈에서 미분법의 활용 - 일차식 다항함수가 주어진 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C081""]",advanced,"[""polynomial_division"", ""derivative_application"", ""coefficient_matching""]",[10],H2_CALC1_DIFF_RAW_081,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT244,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,다항식 나눗셈에서 미분법의 활용 - 나머지정리와 미분계수를 함께 쓰는 경우 - 기본 판별,"접선의 방정식 범주의 '다항식 나눗셈에서 미분법의 활용 - 나머지정리와 미분계수를 함께 쓰는 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C082""]",basic,"[""polynomial_division"", ""derivative_application"", ""coefficient_matching""]",[10],H2_CALC1_DIFF_RAW_082,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT245,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,다항식 나눗셈에서 미분법의 활용 - 나머지정리와 미분계수를 함께 쓰는 경우 - 식 계산·조건 적용,"접선의 방정식 범주의 '다항식 나눗셈에서 미분법의 활용 - 나머지정리와 미분계수를 함께 쓰는 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C082""]",core,"[""polynomial_division"", ""derivative_application"", ""coefficient_matching""]",[10],H2_CALC1_DIFF_RAW_082,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT246,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,다항식 나눗셈에서 미분법의 활용 - 나머지정리와 미분계수를 함께 쓰는 경우 - 응용·보기형 검산,"접선의 방정식 범주의 '다항식 나눗셈에서 미분법의 활용 - 나머지정리와 미분계수를 함께 쓰는 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C082""]",advanced,"[""polynomial_division"", ""derivative_application"", ""coefficient_matching""]",[10],H2_CALC1_DIFF_RAW_082,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT247,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,다항식 나눗셈에서 미분법의 활용 - 다항식 나눗셈의 조건으로 접선 정보를 해석하는 경우 - 기본 판별,"접선의 방정식 범주의 '다항식 나눗셈에서 미분법의 활용 - 다항식 나눗셈의 조건으로 접선 정보를 해석하는 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C083""]",basic,"[""polynomial_division"", ""derivative_application"", ""coefficient_matching""]",[10],H2_CALC1_DIFF_RAW_083,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT248,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,다항식 나눗셈에서 미분법의 활용 - 다항식 나눗셈의 조건으로 접선 정보를 해석하는 경우 - 식 계산·조건 적용,"접선의 방정식 범주의 '다항식 나눗셈에서 미분법의 활용 - 다항식 나눗셈의 조건으로 접선 정보를 해석하는 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C083""]",core,"[""polynomial_division"", ""derivative_application"", ""coefficient_matching""]",[10],H2_CALC1_DIFF_RAW_083,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT249,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,다항식 나눗셈에서 미분법의 활용 - 다항식 나눗셈의 조건으로 접선 정보를 해석하는 경우 - 응용·보기형 검산,"접선의 방정식 범주의 '다항식 나눗셈에서 미분법의 활용 - 다항식 나눗셈의 조건으로 접선 정보를 해석하는 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C083""]",advanced,"[""polynomial_division"", ""derivative_application"", ""coefficient_matching""]",[10],H2_CALC1_DIFF_RAW_083,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT250,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기 - 다항함수의 식이 주어진 경우 - 기본 판별,"접선의 방정식 범주의 '접선의 기울기 - 다항함수의 식이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C084""]",basic,"[""tangent_line"", ""tangent_slope"", ""derivative_formula""]",[11],H2_CALC1_DIFF_RAW_084,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT251,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기 - 다항함수의 식이 주어진 경우 - 식 계산·조건 적용,"접선의 방정식 범주의 '접선의 기울기 - 다항함수의 식이 주어진 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C084""]",core,"[""tangent_line"", ""tangent_slope"", ""derivative_formula""]",[11],H2_CALC1_DIFF_RAW_084,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT252,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기 - 다항함수의 식이 주어진 경우 - 응용·보기형 검산,"접선의 방정식 범주의 '접선의 기울기 - 다항함수의 식이 주어진 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C084""]",advanced,"[""tangent_line"", ""tangent_slope"", ""derivative_formula""]",[11],H2_CALC1_DIFF_RAW_084,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT253,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기 - 다항함수의 식에 미정계수가 있는 경우 - 기본 판별,"접선의 방정식 범주의 '접선의 기울기 - 다항함수의 식에 미정계수가 있는 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C085""]",basic,"[""tangent_line"", ""tangent_slope"", ""derivative_formula""]",[11],H2_CALC1_DIFF_RAW_085,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT254,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기 - 다항함수의 식에 미정계수가 있는 경우 - 식 계산·조건 적용,"접선의 방정식 범주의 '접선의 기울기 - 다항함수의 식에 미정계수가 있는 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C085""]",core,"[""tangent_line"", ""tangent_slope"", ""derivative_formula""]",[11],H2_CALC1_DIFF_RAW_085,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT255,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기 - 다항함수의 식에 미정계수가 있는 경우 - 응용·보기형 검산,"접선의 방정식 범주의 '접선의 기울기 - 다항함수의 식에 미정계수가 있는 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C085""]",advanced,"[""tangent_line"", ""tangent_slope"", ""derivative_formula""]",[11],H2_CALC1_DIFF_RAW_085,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT256,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기 - 일별 다항함수가 주어진 경우 - 기본 판별,"접선의 방정식 범주의 '접선의 기울기 - 일별 다항함수가 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C086""]",basic,"[""tangent_line"", ""tangent_slope"", ""derivative_formula""]",[11],H2_CALC1_DIFF_RAW_086,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT257,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기 - 일별 다항함수가 주어진 경우 - 식 계산·조건 적용,"접선의 방정식 범주의 '접선의 기울기 - 일별 다항함수가 주어진 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C086""]",core,"[""tangent_line"", ""tangent_slope"", ""derivative_formula""]",[11],H2_CALC1_DIFF_RAW_086,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT258,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기 - 일별 다항함수가 주어진 경우 - 응용·보기형 검산,"접선의 방정식 범주의 '접선의 기울기 - 일별 다항함수가 주어진 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C086""]",advanced,"[""tangent_line"", ""tangent_slope"", ""derivative_formula""]",[11],H2_CALC1_DIFF_RAW_086,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT259,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기의 최댓값 또는 최솟값 - 다항함수의 식이 주어진 경우 - 기본 판별,"접선의 방정식 범주의 '접선의 기울기의 최댓값 또는 최솟값 - 다항함수의 식이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C087""]",basic,"[""tangent_slope"", ""max_min"", ""derivative_application""]",[11],H2_CALC1_DIFF_RAW_087,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT260,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기의 최댓값 또는 최솟값 - 다항함수의 식이 주어진 경우 - 식 계산·조건 적용,"접선의 방정식 범주의 '접선의 기울기의 최댓값 또는 최솟값 - 다항함수의 식이 주어진 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C087""]",core,"[""tangent_slope"", ""max_min"", ""derivative_application""]",[11],H2_CALC1_DIFF_RAW_087,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT261,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기의 최댓값 또는 최솟값 - 다항함수의 식이 주어진 경우 - 응용·보기형 검산,"접선의 방정식 범주의 '접선의 기울기의 최댓값 또는 최솟값 - 다항함수의 식이 주어진 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C087""]",advanced,"[""tangent_slope"", ""max_min"", ""derivative_application""]",[11],H2_CALC1_DIFF_RAW_087,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT262,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기의 최댓값 또는 최솟값 - 다항함수의 식에 미정계수가 있는 경우 - 기본 판별,"접선의 방정식 범주의 '접선의 기울기의 최댓값 또는 최솟값 - 다항함수의 식에 미정계수가 있는 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C088""]",basic,"[""tangent_slope"", ""max_min"", ""derivative_application""]",[11],H2_CALC1_DIFF_RAW_088,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT263,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기의 최댓값 또는 최솟값 - 다항함수의 식에 미정계수가 있는 경우 - 식 계산·조건 적용,"접선의 방정식 범주의 '접선의 기울기의 최댓값 또는 최솟값 - 다항함수의 식에 미정계수가 있는 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C088""]",core,"[""tangent_slope"", ""max_min"", ""derivative_application""]",[11],H2_CALC1_DIFF_RAW_088,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT264,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접선의 기울기의 최댓값 또는 최솟값 - 다항함수의 식에 미정계수가 있는 경우 - 응용·보기형 검산,"접선의 방정식 범주의 '접선의 기울기의 최댓값 또는 최솟값 - 다항함수의 식에 미정계수가 있는 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C088""]",advanced,"[""tangent_slope"", ""max_min"", ""derivative_application""]",[11],H2_CALC1_DIFF_RAW_088,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT265,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접점의 좌표가 주어진 경우 - 다항함수의 식이 주어진 경우 - 기본 판별,"접선의 방정식 범주의 '접점의 좌표가 주어진 경우 - 다항함수의 식이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C089""]",basic,"[""tangent_line"", ""point_of_tangency"", ""coefficient_matching""]",[12],H2_CALC1_DIFF_RAW_089,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT266,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접점의 좌표가 주어진 경우 - 다항함수의 식이 주어진 경우 - 식 계산·조건 적용,"접선의 방정식 범주의 '접점의 좌표가 주어진 경우 - 다항함수의 식이 주어진 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C089""]",core,"[""tangent_line"", ""point_of_tangency"", ""coefficient_matching""]",[12],H2_CALC1_DIFF_RAW_089,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT267,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접점의 좌표가 주어진 경우 - 다항함수의 식이 주어진 경우 - 응용·보기형 검산,"접선의 방정식 범주의 '접점의 좌표가 주어진 경우 - 다항함수의 식이 주어진 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C089""]",advanced,"[""tangent_line"", ""point_of_tangency"", ""coefficient_matching""]",[12],H2_CALC1_DIFF_RAW_089,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT268,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접점의 좌표가 주어진 경우 - 다항함수의 식에 미정계수가 있는 경우 - 기본 판별,"접선의 방정식 범주의 '접점의 좌표가 주어진 경우 - 다항함수의 식에 미정계수가 있는 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C090""]",basic,"[""tangent_line"", ""point_of_tangency"", ""coefficient_matching""]",[12],H2_CALC1_DIFF_RAW_090,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT269,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,접점의 좌표가 주어진 경우 - 다항함수의 식에 미정계수가 있는 경우 - 식 계산·조건 적용,"접선의 방정식 범주의 '접점의 좌표가 주어진 경우 - 다항함수의 식에 미정계수가 있는 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C090""]",core,"[""tangent_line"", ""point_of_tangency"", ""coefficient_matching""]",[12],H2_CALC1_DIFF_RAW_090,curated_problem_type_from_raw_taxonomy
