problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H2_CALC2_SEQ_PT079,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한을 이용한 미정계수의 결정 - 여러 가지 꼴이 동시에 주어진 경우 - 기본 판별,"수열의 극한 범주의 '수열의 극한을 이용한 미정계수의 결정 - 여러 가지 꼴이 동시에 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C027""]",basic,"[""coefficient_matching"", ""algebraic_limit"", ""indeterminate_form""]",[3],H2_CALC2_SEQ_RAW_027,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT080,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한을 이용한 미정계수의 결정 - 여러 가지 꼴이 동시에 주어진 경우 - 계산·조건 적용,"수열의 극한 범주의 '수열의 극한을 이용한 미정계수의 결정 - 여러 가지 꼴이 동시에 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C027""]",core,"[""coefficient_matching"", ""algebraic_limit"", ""indeterminate_form""]",[3],H2_CALC2_SEQ_RAW_027,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT081,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한을 이용한 미정계수의 결정 - 여러 가지 꼴이 동시에 주어진 경우 - 응용·검산,"수열의 극한 범주의 '수열의 극한을 이용한 미정계수의 결정 - 여러 가지 꼴이 동시에 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C027""]",advanced,"[""coefficient_matching"", ""algebraic_limit"", ""indeterminate_form""]",[3],H2_CALC2_SEQ_RAW_027,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT082,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식이 바로 주어진 경우 - 기본 판별,"수열의 극한 범주의 'a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식이 바로 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C028""]",basic,"[""sequence_sum_relation"", ""an_sn_relation"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_028,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT083,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식이 바로 주어진 경우 - 계산·조건 적용,"수열의 극한 범주의 'a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식이 바로 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C028""]",core,"[""sequence_sum_relation"", ""an_sn_relation"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_028,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT084,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식이 바로 주어진 경우 - 응용·검산,"수열의 극한 범주의 'a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식이 바로 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C028""]",advanced,"[""sequence_sum_relation"", ""an_sn_relation"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_028,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT085,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식을 수열의 합으로 구하는 경우 - 기본 판별,"수열의 극한 범주의 'a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식을 수열의 합으로 구하는 경우' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C029""]",basic,"[""sequence_sum_relation"", ""an_sn_relation"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_029,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT086,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식을 수열의 합으로 구하는 경우 - 계산·조건 적용,"수열의 극한 범주의 'a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식을 수열의 합으로 구하는 경우' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C029""]",core,"[""sequence_sum_relation"", ""an_sn_relation"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_029,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT087,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식을 수열의 합으로 구하는 경우 - 응용·검산,"수열의 극한 범주의 'a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식을 수열의 합으로 구하는 경우' 유형을 응용·검산 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C029""]",advanced,"[""sequence_sum_relation"", ""an_sn_relation"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_029,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT088,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식을 구하지 않고 해결하는 경우 - 기본 판별,"수열의 극한 범주의 'a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식을 구하지 않고 해결하는 경우' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C030""]",basic,"[""sequence_sum_relation"", ""an_sn_relation"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_030,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT089,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식을 구하지 않고 해결하는 경우 - 계산·조건 적용,"수열의 극한 범주의 'a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식을 구하지 않고 해결하는 경우' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C030""]",core,"[""sequence_sum_relation"", ""an_sn_relation"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_030,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT090,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식을 구하지 않고 해결하는 경우 - 응용·검산,"수열의 극한 범주의 'a_n과 S_n 사이의 관계를 이용한 극한값 - S_n의 식을 구하지 않고 해결하는 경우' 유형을 응용·검산 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C030""]",advanced,"[""sequence_sum_relation"", ""an_sn_relation"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_030,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT091,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - 다항식×a_n 꼴 - 기본 판별,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - 다항식×a_n 꼴' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C031""]",basic,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_031,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT092,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - 다항식×a_n 꼴 - 계산·조건 적용,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - 다항식×a_n 꼴' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C031""]",core,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_031,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT093,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - 다항식×a_n 꼴 - 응용·검산,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - 다항식×a_n 꼴' 유형을 응용·검산 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C031""]",advanced,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_031,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT094,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - 분수식×a_n 꼴 - 기본 판별,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - 분수식×a_n 꼴' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C032""]",basic,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_032,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT095,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - 분수식×a_n 꼴 - 계산·조건 적용,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - 분수식×a_n 꼴' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C032""]",core,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_032,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT096,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - 분수식×a_n 꼴 - 응용·검산,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - 분수식×a_n 꼴' 유형을 응용·검산 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C032""]",advanced,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_032,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT097,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 다항식의 극한 - 기본 판별,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 다항식의 극한' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C033""]",basic,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_033,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT098,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 다항식의 극한 - 계산·조건 적용,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 다항식의 극한' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C033""]",core,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_033,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT099,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 다항식의 극한 - 응용·검산,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 다항식의 극한' 유형을 응용·검산 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C033""]",advanced,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_033,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT100,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 분수식의 극한 - 기본 판별,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 분수식의 극한' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C034""]",basic,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_034,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT101,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 분수식의 극한 - 계산·조건 적용,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 분수식의 극한' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C034""]",core,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_034,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT102,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 분수식의 극한 - 응용·검산,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 분수식의 극한' 유형을 응용·검산 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C034""]",advanced,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_034,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT103,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 무리식의 극한 - 기본 판별,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 무리식의 극한' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C035""]",basic,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_035,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT104,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 무리식의 극한 - 계산·조건 적용,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 무리식의 극한' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C035""]",core,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_035,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT105,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 무리식의 극한 - 응용·검산,"수열의 극한 범주의 '일반항 a_n을 포함한 식의 극한값 - a_n이 포함된 무리식의 극한' 유형을 응용·검산 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C035""]",advanced,"[""sequence_general_term"", ""algebraic_limit"", ""basic_limit""]",[3],H2_CALC2_SEQ_RAW_035,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT106,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한의 대소관계 - 대소관계가 다항식인 경우 - 기본 판별,"수열의 극한 범주의 '수열의 극한의 대소관계 - 대소관계가 다항식인 경우' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C036""]",basic,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_036,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT107,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한의 대소관계 - 대소관계가 다항식인 경우 - 계산·조건 적용,"수열의 극한 범주의 '수열의 극한의 대소관계 - 대소관계가 다항식인 경우' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C036""]",core,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_036,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT108,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한의 대소관계 - 대소관계가 다항식인 경우 - 응용·검산,"수열의 극한 범주의 '수열의 극한의 대소관계 - 대소관계가 다항식인 경우' 유형을 응용·검산 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C036""]",advanced,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_036,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT109,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한의 대소관계 - 대소관계가 분수식인 경우 - 기본 판별,"수열의 극한 범주의 '수열의 극한의 대소관계 - 대소관계가 분수식인 경우' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C037""]",basic,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_037,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT110,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한의 대소관계 - 대소관계가 분수식인 경우 - 계산·조건 적용,"수열의 극한 범주의 '수열의 극한의 대소관계 - 대소관계가 분수식인 경우' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C037""]",core,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_037,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT111,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한의 대소관계 - 대소관계가 분수식인 경우 - 응용·검산,"수열의 극한 범주의 '수열의 극한의 대소관계 - 대소관계가 분수식인 경우' 유형을 응용·검산 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C037""]",advanced,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_037,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT112,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한의 대소관계 - 대소관계에 무리식이 포함된 경우 - 기본 판별,"수열의 극한 범주의 '수열의 극한의 대소관계 - 대소관계에 무리식이 포함된 경우' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C038""]",basic,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_038,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT113,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한의 대소관계 - 대소관계에 무리식이 포함된 경우 - 계산·조건 적용,"수열의 극한 범주의 '수열의 극한의 대소관계 - 대소관계에 무리식이 포함된 경우' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C038""]",core,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_038,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT114,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한의 대소관계 - 대소관계에 무리식이 포함된 경우 - 응용·검산,"수열의 극한 범주의 '수열의 극한의 대소관계 - 대소관계에 무리식이 포함된 경우' 유형을 응용·검산 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C038""]",advanced,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_038,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT115,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,"수열의 극한의 대소관계 - a_n, b_n, c_n의 대소관계가 주어진 경우 - 기본 판별","수열의 극한 범주의 '수열의 극한의 대소관계 - a_n, b_n, c_n의 대소관계가 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C039""]",basic,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_039,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT116,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,"수열의 극한의 대소관계 - a_n, b_n, c_n의 대소관계가 주어진 경우 - 계산·조건 적용","수열의 극한 범주의 '수열의 극한의 대소관계 - a_n, b_n, c_n의 대소관계가 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C039""]",core,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_039,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT117,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,"수열의 극한의 대소관계 - a_n, b_n, c_n의 대소관계가 주어진 경우 - 응용·검산","수열의 극한 범주의 '수열의 극한의 대소관계 - a_n, b_n, c_n의 대소관계가 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C039""]",advanced,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_039,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT118,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한의 대소관계 - 방정식을 이용하는 경우 - 기본 판별,"수열의 극한 범주의 '수열의 극한의 대소관계 - 방정식을 이용하는 경우' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C040""]",basic,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_040,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT119,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한의 대소관계 - 방정식을 이용하는 경우 - 계산·조건 적용,"수열의 극한 범주의 '수열의 극한의 대소관계 - 방정식을 이용하는 경우' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C040""]",core,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_040,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT120,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,수열의 극한의 대소관계 - 방정식을 이용하는 경우 - 응용·검산,"수열의 극한 범주의 '수열의 극한의 대소관계 - 방정식을 이용하는 경우' 유형을 응용·검산 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C040""]",advanced,"[""comparison_theorem"", ""order_relation"", ""basic_limit""]",[4],H2_CALC2_SEQ_RAW_040,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT121,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,삼각함수를 포함한 수열의 극한의 대소관계 - 삼각함수의 각이 일차식인 경우 - 기본 판별,"수열의 극한 범주의 '삼각함수를 포함한 수열의 극한의 대소관계 - 삼각함수의 각이 일차식인 경우' 유형을 기본 판별 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C041""]",basic,"[""comparison_theorem"", ""trig_sequence_limit"", ""order_relation""]",[4],H2_CALC2_SEQ_RAW_041,curated_problem_type_from_raw_taxonomy
H2_CALC2_SEQ_PT122,고2,미적분2,H2_CALCULUS2_SEQUENCE_LIMIT,수열의 극한,삼각함수를 포함한 수열의 극한의 대소관계 - 삼각함수의 각이 일차식인 경우 - 계산·조건 적용,"수열의 극한 범주의 '삼각함수를 포함한 수열의 극한의 대소관계 - 삼각함수의 각이 일차식인 경우' 유형을 계산·조건 적용 수준으로 진단한다. 수열의 극한, 급수, 등비급수의 성질과 응용 조건을 단계별로 확인한다.","[""H2_CALC2_SEQ_C041""]",core,"[""comparison_theorem"", ""trig_sequence_limit"", ""order_relation""]",[4],H2_CALC2_SEQ_RAW_041,curated_problem_type_from_raw_taxonomy
