problem_type_id,grade,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
M3_REAL_PT072,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,문자를 사용한 수의 대소 비교,제곱근의 성질과 대소 관계 범주의 '문자를 사용한 수의 대소 비교' 유형을 진단한다.,"[""M3_REAL_C009""]",core,"[""order_relation""]",[8],M3_REAL_RAW_020,curated_problem_type_from_raw_taxonomy
M3_REAL_PT073,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,부등식을 만족시키는 수 구하기,제곱근을 포함한 부등식 범주의 '부등식을 만족시키는 수 구하기' 유형을 진단한다.,"[""M3_REAL_C010""]",advanced,"[""condition_inequality"", ""application_or_complexity""]",[9],M3_REAL_RAW_021,curated_problem_type_from_raw_taxonomy
M3_REAL_PT074,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,부등식 n<√ax<m을 만족시키는 수 구하기,제곱근을 포함한 부등식 범주의 '부등식 n<√ax<m을 만족시키는 수 구하기' 유형을 진단한다.,"[""M3_REAL_C010""]",advanced,"[""condition_inequality"", ""application_or_complexity""]",[9],M3_REAL_RAW_021,curated_problem_type_from_raw_taxonomy
M3_REAL_PT075,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,부등식 n<√(ax+b)<m을 만족시키는 수 구하기,제곱근을 포함한 부등식 범주의 '부등식 n<√(ax+b)<m을 만족시키는 수 구하기' 유형을 진단한다.,"[""M3_REAL_C010""]",advanced,"[""condition_inequality"", ""application_or_complexity""]",[9],M3_REAL_RAW_021,curated_problem_type_from_raw_taxonomy
M3_REAL_PT076,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,부등식 √n<x<√m을 만족시키는 수 구하기,제곱근을 포함한 부등식 범주의 '부등식 √n<x<√m을 만족시키는 수 구하기' 유형을 진단한다.,"[""M3_REAL_C010""]",advanced,"[""condition_inequality"", ""application_or_complexity""]",[9],M3_REAL_RAW_021,curated_problem_type_from_raw_taxonomy
M3_REAL_PT077,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,부등식 -n<√ax<m을 만족시키는 수 구하기,제곱근을 포함한 부등식 범주의 '부등식 -n<√ax<m을 만족시키는 수 구하기' 유형을 진단한다.,"[""M3_REAL_C010""]",advanced,"[""condition_inequality"", ""application_or_complexity""]",[9],M3_REAL_RAW_021,curated_problem_type_from_raw_taxonomy
M3_REAL_PT078,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,부등식을 만족시키는 수의 개수 구하기,제곱근을 포함한 부등식 범주의 '부등식을 만족시키는 수의 개수 구하기' 유형을 진단한다.,"[""M3_REAL_C010""]",advanced,"[""condition_inequality"", ""application_or_complexity""]",[9],M3_REAL_RAW_021,curated_problem_type_from_raw_taxonomy
M3_REAL_PT079,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,두 부등식을 만족시키는 수 구하기,제곱근을 포함한 부등식 범주의 '두 부등식을 만족시키는 수 구하기' 유형을 진단한다.,"[""M3_REAL_C010""]",advanced,"[""condition_inequality"", ""application_or_complexity""]",[9],M3_REAL_RAW_021,curated_problem_type_from_raw_taxonomy
M3_REAL_PT080,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,부등식을 만족시키는 수의 활용,제곱근을 포함한 부등식 범주의 '부등식을 만족시키는 수의 활용' 유형을 진단한다.,"[""M3_REAL_C010""]",advanced,"[""condition_inequality"", ""application_or_complexity""]",[9],M3_REAL_RAW_021,curated_problem_type_from_raw_taxonomy
M3_REAL_PT081,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,√x 이하의 자연수의 개수,√x 이하의 자연수 구하기 범주의 '√x 이하의 자연수의 개수' 유형을 진단한다.,"[""M3_REAL_C010""]",core,"[""condition_inequality""]",[9],M3_REAL_RAW_022,curated_problem_type_from_raw_taxonomy
M3_REAL_PT082,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,새로운 기호에 의해 정의된 경우,√x 이하의 자연수 구하기 범주의 '새로운 기호에 의해 정의된 경우' 유형을 진단한다.,"[""M3_REAL_C010""]",advanced,"[""condition_inequality"", ""application_or_complexity""]",[9],M3_REAL_RAW_022,curated_problem_type_from_raw_taxonomy
M3_REAL_PT083,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,수에서 유리수와 무리수의 판별,유리수와 무리수의 구분 범주의 '수에서 유리수와 무리수의 판별' 유형을 진단한다.,"[""M3_REAL_C012""]",basic,"[""real_number_classification""]",[10],M3_REAL_RAW_023,curated_problem_type_from_raw_taxonomy
M3_REAL_PT084,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,도형에서 유리수와 무리수의 판별,유리수와 무리수의 구분 범주의 '도형에서 유리수와 무리수의 판별' 유형을 진단한다.,"[""M3_REAL_C012""]",advanced,"[""real_number_classification"", ""application_or_complexity""]",[10],M3_REAL_RAW_023,curated_problem_type_from_raw_taxonomy
M3_REAL_PT085,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,순환소수가 아닌 무한소수,유리수와 무리수의 구분 범주의 '순환소수가 아닌 무한소수' 유형을 진단한다.,"[""M3_REAL_C012""]",basic,"[""real_number_classification""]",[10],M3_REAL_RAW_023,curated_problem_type_from_raw_taxonomy
M3_REAL_PT086,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,무리수가 되도록 하는 수,유리수와 무리수의 구분 범주의 '무리수가 되도록 하는 수' 유형을 진단한다.,"[""M3_REAL_C012""]",basic,"[""real_number_classification""]",[10],M3_REAL_RAW_023,curated_problem_type_from_raw_taxonomy
M3_REAL_PT087,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,"유리수, 무리수의 연산의 판별","유리수와 무리수의 구분 범주의 '유리수, 무리수의 연산의 판별' 유형을 진단한다.","[""M3_REAL_C012""]",core,"[""real_number_classification""]",[10],M3_REAL_RAW_023,curated_problem_type_from_raw_taxonomy
M3_REAL_PT088,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,유리수와 무리수의 이해,무리수의 이해 범주의 '유리수와 무리수의 이해' 유형을 진단한다.,"[""M3_REAL_C012""]",basic,"[""real_number_classification""]",[10],M3_REAL_RAW_024,curated_problem_type_from_raw_taxonomy
M3_REAL_PT089,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,실수의 이해,실수의 이해 범주의 '실수의 이해' 유형을 진단한다.,"[""M3_REAL_C013""]",basic,"[""real_number_classification""]",[10],M3_REAL_RAW_025,curated_problem_type_from_raw_taxonomy
M3_REAL_PT090,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,실수의 분류,실수의 이해 범주의 '실수의 분류' 유형을 진단한다.,"[""M3_REAL_C013""]",core,"[""real_number_classification""]",[10],M3_REAL_RAW_025,curated_problem_type_from_raw_taxonomy
M3_REAL_PT091,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,제곱근표를 이용하여 제곱근의 값 구하기,제곱근표를 이용하여 제곱근의 값 구하기 범주의 '제곱근표를 이용하여 제곱근의 값 구하기' 유형을 진단한다.,"[""M3_REAL_C011""]",basic,"[""sqrt_table_estimation""]",[10],M3_REAL_RAW_026,curated_problem_type_from_raw_taxonomy
M3_REAL_PT092,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,제곱근표를 이용하여 근호 안에 들어갈 수 구하기,제곱근표를 이용하여 제곱근의 값 구하기 범주의 '제곱근표를 이용하여 근호 안에 들어갈 수 구하기' 유형을 진단한다.,"[""M3_REAL_C011""]",basic,"[""sqrt_table_estimation""]",[10],M3_REAL_RAW_026,curated_problem_type_from_raw_taxonomy
M3_REAL_PT093,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,정사각형의 한 변의 길이가 1인 경우,무리수를 수직선 위에 나타내기 범주의 '정사각형의 한 변의 길이가 1인 경우' 유형을 진단한다.,"[""M3_REAL_C014""]",core,"[""geometry_application""]",[11],M3_REAL_RAW_027,curated_problem_type_from_raw_taxonomy
M3_REAL_PT094,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,한 눈금의 길이가 1인 모눈종이 위에 수직선과 1개의 직각삼각형이 있는 경우,무리수를 수직선 위에 나타내기 범주의 '한 눈금의 길이가 1인 모눈종이 위에 수직선과 1개의 직각삼각형이 있는 경우' 유형을 진단한다.,"[""M3_REAL_C014""]",advanced,"[""geometry_application"", ""application_or_complexity""]",[11],M3_REAL_RAW_027,curated_problem_type_from_raw_taxonomy
M3_REAL_PT095,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,한 눈금의 길이가 1인 모눈종이 위에 수직선과 2개의 직각삼각형이 있는 경우,무리수를 수직선 위에 나타내기 범주의 '한 눈금의 길이가 1인 모눈종이 위에 수직선과 2개의 직각삼각형이 있는 경우' 유형을 진단한다.,"[""M3_REAL_C014""]",advanced,"[""geometry_application"", ""application_or_complexity""]",[11],M3_REAL_RAW_027,curated_problem_type_from_raw_taxonomy
M3_REAL_PT096,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,여러 개의 정사각형에서 점에 대응하는 수,무리수를 수직선 위에 나타내기 범주의 '여러 개의 정사각형에서 점에 대응하는 수' 유형을 진단한다.,"[""M3_REAL_C014""]",core,"[""geometry_application""]",[11],M3_REAL_RAW_027,curated_problem_type_from_raw_taxonomy
M3_REAL_PT097,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,정사각형의 넓이가 주어진 경우,무리수를 수직선 위에 나타내기 범주의 '정사각형의 넓이가 주어진 경우' 유형을 진단한다.,"[""M3_REAL_C014""]",basic,"[""geometry_application""]",[11],M3_REAL_RAW_027,curated_problem_type_from_raw_taxonomy
M3_REAL_PT098,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,한 눈금의 길이가 1인 모눈이 주어진 경우,무리수를 수직선 위에 나타내기 범주의 '한 눈금의 길이가 1인 모눈이 주어진 경우' 유형을 진단한다.,"[""M3_REAL_C014""]",basic,"[""geometry_application""]",[11],M3_REAL_RAW_027,curated_problem_type_from_raw_taxonomy
M3_REAL_PT099,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,수직선 위에서 움직이는 도형,무리수를 수직선 위에 나타내기 범주의 '수직선 위에서 움직이는 도형' 유형을 진단한다.,"[""M3_REAL_C014""]",advanced,"[""geometry_application"", ""application_or_complexity""]",[11],M3_REAL_RAW_027,curated_problem_type_from_raw_taxonomy
M3_REAL_PT100,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,실수와 수직선의 이해,실수와 수직선 범주의 '실수와 수직선의 이해' 유형을 진단한다.,"[""M3_REAL_C014""]",advanced,"[""geometry_application"", ""application_or_complexity""]",[11],M3_REAL_RAW_028,curated_problem_type_from_raw_taxonomy
M3_REAL_PT101,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,수직선에서 수에 대응하는 점,수직선에서 무리수에 대응하는 점 찾기 범주의 '수직선에서 수에 대응하는 점' 유형을 진단한다.,"[""M3_REAL_C014""]",advanced,"[""geometry_application"", ""application_or_complexity""]",[11],M3_REAL_RAW_029,curated_problem_type_from_raw_taxonomy
M3_REAL_PT102,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,수직선 위의 점에 대응하는 수,수직선에서 무리수에 대응하는 점 찾기 범주의 '수직선 위의 점에 대응하는 수' 유형을 진단한다.,"[""M3_REAL_C014""]",advanced,"[""geometry_application"", ""application_or_complexity""]",[11],M3_REAL_RAW_029,curated_problem_type_from_raw_taxonomy
M3_REAL_PT103,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,수직선에서 수에 대응하는 점이 포함된 구간,수직선에서 무리수에 대응하는 점 찾기 범주의 '수직선에서 수에 대응하는 점이 포함된 구간' 유형을 진단한다.,"[""M3_REAL_C014""]",advanced,"[""geometry_application"", ""application_or_complexity""]",[11],M3_REAL_RAW_029,curated_problem_type_from_raw_taxonomy
M3_REAL_PT104,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,두 수의 대소 비교,실수의 대소 관계 범주의 '두 수의 대소 비교' 유형을 진단한다.,"[""M3_REAL_C009""]",basic,"[""order_relation""]",[12],M3_REAL_RAW_030,curated_problem_type_from_raw_taxonomy
M3_REAL_PT105,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,세 수 이상의 대소 비교,실수의 대소 관계 범주의 '세 수 이상의 대소 비교' 유형을 진단한다.,"[""M3_REAL_C009""]",core,"[""order_relation""]",[12],M3_REAL_RAW_030,curated_problem_type_from_raw_taxonomy
M3_REAL_PT106,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,도형에서의 대소 비교,실수의 대소 관계 범주의 '도형에서의 대소 비교' 유형을 진단한다.,"[""M3_REAL_C009""]",advanced,"[""order_relation"", ""application_or_complexity""]",[12],M3_REAL_RAW_030,curated_problem_type_from_raw_taxonomy
M3_REAL_PT107,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,두 점이 나타내는 수의 대소 비교,수직선에서 실수의 대소 관계 범주의 '두 점이 나타내는 수의 대소 비교' 유형을 진단한다.,"[""M3_REAL_C009""]",basic,"[""order_relation""]",[12],M3_REAL_RAW_031,curated_problem_type_from_raw_taxonomy
M3_REAL_PT108,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,n개의 점이 나타내는 수의 대소 비교,수직선에서 실수의 대소 관계 범주의 'n개의 점이 나타내는 수의 대소 비교' 유형을 진단한다.,"[""M3_REAL_C009""]",core,"[""order_relation""]",[12],M3_REAL_RAW_031,curated_problem_type_from_raw_taxonomy
M3_REAL_PT109,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,네 개 이상의 점이 나타내는 수의 대소 비교,수직선에서 실수의 대소 관계 범주의 '네 개 이상의 점이 나타내는 수의 대소 비교' 유형을 진단한다.,"[""M3_REAL_C009""]",basic,"[""order_relation""]",[12],M3_REAL_RAW_031,curated_problem_type_from_raw_taxonomy
M3_REAL_PT110,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,두 수 사이에 있는 수,두 실수 사이의 수 범주의 '두 수 사이에 있는 수' 유형을 진단한다.,"[""M3_REAL_C015""]",basic,"[""order_relation""]",[12],M3_REAL_RAW_032,curated_problem_type_from_raw_taxonomy
M3_REAL_PT111,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,두 수 사이에 수에 대한 이해,두 실수 사이의 수 범주의 '두 수 사이에 수에 대한 이해' 유형을 진단한다.,"[""M3_REAL_C015""]",core,"[""order_relation""]",[12],M3_REAL_RAW_032,curated_problem_type_from_raw_taxonomy
M3_REAL_PT112,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,두 수 사이에 있는 수의 활용,두 실수 사이의 수 범주의 '두 수 사이에 있는 수의 활용' 유형을 진단한다.,"[""M3_REAL_C015""]",advanced,"[""order_relation"", ""application_or_complexity""]",[12],M3_REAL_RAW_032,curated_problem_type_from_raw_taxonomy
M3_REAL_PT113,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,두 제곱근의 곱,제곱근의 곱셈 범주의 '두 제곱근의 곱' 유형을 진단한다.,"[""M3_REAL_C016""]",basic,"[""radical_multiply_divide""]",[13],M3_REAL_RAW_033,curated_problem_type_from_raw_taxonomy
M3_REAL_PT114,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,세 제곱근의 곱,제곱근의 곱셈 범주의 '세 제곱근의 곱' 유형을 진단한다.,"[""M3_REAL_C016""]",core,"[""radical_multiply_divide""]",[13],M3_REAL_RAW_033,curated_problem_type_from_raw_taxonomy
M3_REAL_PT115,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,√a²b를 a√b의 꼴로 나타내기,근호가 있는 식의 변형(1) √a²b 범주의 '√a²b를 a√b의 꼴로 나타내기' 유형을 진단한다.,"[""M3_REAL_C018""]",basic,"[""radical_multiply_divide""]",[13],M3_REAL_RAW_034,curated_problem_type_from_raw_taxonomy
M3_REAL_PT116,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,곱의 결과를 a√b의 꼴로 나타내기,근호가 있는 식의 변형(1) √a²b 범주의 '곱의 결과를 a√b의 꼴로 나타내기' 유형을 진단한다.,"[""M3_REAL_C018""]",basic,"[""radical_multiply_divide""]",[13],M3_REAL_RAW_034,curated_problem_type_from_raw_taxonomy
M3_REAL_PT117,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,√a²b=a√b의 활용,근호가 있는 식의 변형(1) √a²b 범주의 '√a²b=a√b의 활용' 유형을 진단한다.,"[""M3_REAL_C018""]",advanced,"[""radical_multiply_divide"", ""application_or_complexity""]",[13],M3_REAL_RAW_034,curated_problem_type_from_raw_taxonomy
M3_REAL_PT118,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,a√b를 √a²b의 꼴로 나타내기,근호가 있는 식의 변형(2) a√b 범주의 'a√b를 √a²b의 꼴로 나타내기' 유형을 진단한다.,"[""M3_REAL_C018""]",basic,"[""radical_multiply_divide""]",[13],M3_REAL_RAW_035,curated_problem_type_from_raw_taxonomy
M3_REAL_PT119,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,곱의 결과를 √a²b의 꼴로 나타내기,근호가 있는 식의 변형(2) a√b 범주의 '곱의 결과를 √a²b의 꼴로 나타내기' 유형을 진단한다.,"[""M3_REAL_C018""]",basic,"[""radical_multiply_divide""]",[13],M3_REAL_RAW_035,curated_problem_type_from_raw_taxonomy
M3_REAL_PT120,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,수의 대소 비교,근호가 있는 식의 변형(2) a√b 범주의 '수의 대소 비교' 유형을 진단한다.,"[""M3_REAL_C018""]",core,"[""radical_multiply_divide""]",[13],M3_REAL_RAW_035,curated_problem_type_from_raw_taxonomy
M3_REAL_PT121,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,식을 만족시키는 미지수의 값,근호가 있는 식의 변형(2) a√b 범주의 '식을 만족시키는 미지수의 값' 유형을 진단한다.,"[""M3_REAL_C018""]",advanced,"[""radical_multiply_divide"", ""application_or_complexity""]",[13],M3_REAL_RAW_035,curated_problem_type_from_raw_taxonomy
M3_REAL_PT122,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,a√b=√a²b의 활용,근호가 있는 식의 변형(2) a√b 범주의 'a√b=√a²b의 활용' 유형을 진단한다.,"[""M3_REAL_C018""]",advanced,"[""radical_multiply_divide"", ""application_or_complexity""]",[13],M3_REAL_RAW_035,curated_problem_type_from_raw_taxonomy
M3_REAL_PT123,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,항이 두 개인 나눗셈 계산하기,제곱근의 나눗셈 범주의 '항이 두 개인 나눗셈 계산하기' 유형을 진단한다.,"[""M3_REAL_C017""]",core,"[""radical_multiply_divide""]",[14],M3_REAL_RAW_036,curated_problem_type_from_raw_taxonomy
M3_REAL_PT124,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,항이 세 개인 나눗셈 계산하기,제곱근의 나눗셈 범주의 '항이 세 개인 나눗셈 계산하기' 유형을 진단한다.,"[""M3_REAL_C017""]",basic,"[""radical_multiply_divide""]",[14],M3_REAL_RAW_036,curated_problem_type_from_raw_taxonomy
M3_REAL_PT125,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,몇 배인지 구하기,제곱근의 나눗셈 범주의 '몇 배인지 구하기' 유형을 진단한다.,"[""M3_REAL_C017""]",basic,"[""radical_multiply_divide""]",[14],M3_REAL_RAW_036,curated_problem_type_from_raw_taxonomy
M3_REAL_PT126,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,제곱근의 나눗셈의 활용,제곱근의 나눗셈 범주의 '제곱근의 나눗셈의 활용' 유형을 진단한다.,"[""M3_REAL_C017""]",advanced,"[""radical_multiply_divide"", ""application_or_complexity""]",[14],M3_REAL_RAW_036,curated_problem_type_from_raw_taxonomy
M3_REAL_PT127,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,√a/b를 √(a/b²)의 꼴로 나타내기,근호가 있는 식의 변형(3) √b/a² 범주의 '√a/b를 √(a/b²)의 꼴로 나타내기' 유형을 진단한다.,"[""M3_REAL_C018""]",basic,"[""radical_multiply_divide""]",[14],M3_REAL_RAW_037,curated_problem_type_from_raw_taxonomy
M3_REAL_PT128,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,√(a/b²)를 √a/b의 꼴로 나타내기,근호가 있는 식의 변형(3) √b/a² 범주의 '√(a/b²)를 √a/b의 꼴로 나타내기' 유형을 진단한다.,"[""M3_REAL_C018""]",basic,"[""radical_multiply_divide""]",[14],M3_REAL_RAW_037,curated_problem_type_from_raw_taxonomy
M3_REAL_PT129,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,√x.xx(소수 꼴)을 √a/b의 꼴로 나타내기,근호가 있는 식의 변형(3) √b/a² 범주의 '√x.xx(소수 꼴)을 √a/b의 꼴로 나타내기' 유형을 진단한다.,"[""M3_REAL_C018""]",core,"[""radical_multiply_divide""]",[14],M3_REAL_RAW_037,curated_problem_type_from_raw_taxonomy
M3_REAL_PT130,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,수의 대소 비교,근호가 있는 식의 변형(3) √b/a² 범주의 '수의 대소 비교' 유형을 진단한다.,"[""M3_REAL_C018""]",basic,"[""radical_multiply_divide""]",[14],M3_REAL_RAW_037,curated_problem_type_from_raw_taxonomy
M3_REAL_PT131,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,ab=n을 이용한 제곱근 식의 변형,근호가 있는 식의 변형(3) √b/a² 범주의 'ab=n을 이용한 제곱근 식의 변형' 유형을 진단한다.,"[""M3_REAL_C018""]",basic,"[""radical_multiply_divide""]",[14],M3_REAL_RAW_037,curated_problem_type_from_raw_taxonomy
M3_REAL_PT132,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,주어진 값을 이용하여 자연수의 제곱근의 값 구하기,제곱근표에 없는 제곱근의 값 구하기 범주의 '주어진 값을 이용하여 자연수의 제곱근의 값 구하기' 유형을 진단한다.,"[""M3_REAL_C011""]",core,"[""sqrt_table_estimation""]",[15],M3_REAL_RAW_038,curated_problem_type_from_raw_taxonomy
M3_REAL_PT133,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,주어진 값을 이용하여 소수의 제곱근의 값 구하기,제곱근표에 없는 제곱근의 값 구하기 범주의 '주어진 값을 이용하여 소수의 제곱근의 값 구하기' 유형을 진단한다.,"[""M3_REAL_C011""]",basic,"[""sqrt_table_estimation""]",[15],M3_REAL_RAW_038,curated_problem_type_from_raw_taxonomy
M3_REAL_PT134,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,제곱근표를 이용하여 제곱근의 값 구하기,제곱근표에 없는 제곱근의 값 구하기 범주의 '제곱근표를 이용하여 제곱근의 값 구하기' 유형을 진단한다.,"[""M3_REAL_C011""]",basic,"[""sqrt_table_estimation""]",[15],M3_REAL_RAW_038,curated_problem_type_from_raw_taxonomy
M3_REAL_PT135,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,제곱근표 또는 주어진 값을 이용하여 구할 수 있는 값의 판별,제곱근표에 없는 제곱근의 값 구하기 범주의 '제곱근표 또는 주어진 값을 이용하여 구할 수 있는 값의 판별' 유형을 진단한다.,"[""M3_REAL_C011""]",core,"[""sqrt_table_estimation""]",[15],M3_REAL_RAW_038,curated_problem_type_from_raw_taxonomy
M3_REAL_PT136,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,제곱근표에 없는 제곱근의 값의 활용,제곱근표에 없는 제곱근의 값 구하기 범주의 '제곱근표에 없는 제곱근의 값의 활용' 유형을 진단한다.,"[""M3_REAL_C011""]",advanced,"[""sqrt_table_estimation"", ""application_or_complexity""]",[15],M3_REAL_RAW_038,curated_problem_type_from_raw_taxonomy
M3_REAL_PT137,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,"√a=x, √(10a)=y일 때 주어진 수를 문자로 나타내기","문자를 이용한 제곱근의 표현 범주의 '√a=x, √(10a)=y일 때 주어진 수를 문자로 나타내기' 유형을 진단한다.","[""M3_REAL_C027""]",basic,"[""symbol_expression""]",[15],M3_REAL_RAW_039,curated_problem_type_from_raw_taxonomy
M3_REAL_PT138,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,"√a=x, √b=y일 때 주어진 수를 문자로 나타내기","문자를 이용한 제곱근의 표현 범주의 '√a=x, √b=y일 때 주어진 수를 문자로 나타내기' 유형을 진단한다.","[""M3_REAL_C027""]",core,"[""symbol_expression""]",[15],M3_REAL_RAW_039,curated_problem_type_from_raw_taxonomy
M3_REAL_PT139,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,분모의 유리화하기,분모의 유리화 범주의 '분모의 유리화하기' 유형을 진단한다.,"[""M3_REAL_C019""]",basic,"[""rationalization""]",[15],M3_REAL_RAW_040,curated_problem_type_from_raw_taxonomy
M3_REAL_PT140,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,식을 만족시키는 미지수의 값 구하기,분모의 유리화 범주의 '식을 만족시키는 미지수의 값 구하기' 유형을 진단한다.,"[""M3_REAL_C019""]",advanced,"[""rationalization"", ""application_or_complexity""]",[15],M3_REAL_RAW_040,curated_problem_type_from_raw_taxonomy
M3_REAL_PT141,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,분모의 유리화의 활용,분모의 유리화 범주의 '분모의 유리화의 활용' 유형을 진단한다.,"[""M3_REAL_C019""]",advanced,"[""rationalization"", ""application_or_complexity""]",[15],M3_REAL_RAW_040,curated_problem_type_from_raw_taxonomy
M3_REAL_PT142,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,곱셈과 나눗셈의 혼합 계산,제곱근의 곱셈과 나눗셈의 혼합 계산 범주의 '곱셈과 나눗셈의 혼합 계산' 유형을 진단한다.,"[""M3_REAL_C020""]",basic,"[""radical_multiply_divide""]",[16],M3_REAL_RAW_041,curated_problem_type_from_raw_taxonomy
M3_REAL_PT143,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,곱셈과 나눗셈의 혼합 계산의 활용,제곱근의 곱셈과 나눗셈의 혼합 계산 범주의 '곱셈과 나눗셈의 혼합 계산의 활용' 유형을 진단한다.,"[""M3_REAL_C020""]",advanced,"[""radical_multiply_divide"", ""application_or_complexity""]",[16],M3_REAL_RAW_041,curated_problem_type_from_raw_taxonomy
M3_REAL_PT144,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,평면도형에서 변의 길이/높이/넓이 구하기,제곱근의 곱셈과 나눗셈의 도형에의 활용(1) 넓이/부피 범주의 '평면도형에서 변의 길이/높이/넓이 구하기' 유형을 진단한다.,"[""M3_REAL_C021""]",advanced,"[""geometry_application"", ""application_or_complexity""]",[16],M3_REAL_RAW_042,curated_problem_type_from_raw_taxonomy
M3_REAL_PT145,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,입체도형에서 변의 길이/높이/부피 구하기,제곱근의 곱셈과 나눗셈의 도형에의 활용(1) 넓이/부피 범주의 '입체도형에서 변의 길이/높이/부피 구하기' 유형을 진단한다.,"[""M3_REAL_C021""]",advanced,"[""geometry_application"", ""application_or_complexity""]",[16],M3_REAL_RAW_042,curated_problem_type_from_raw_taxonomy
M3_REAL_PT146,중3,M3_REAL_NUMBER_CALC,실수와 그 계산,두 평면도형 사이의 넓이 관계 활용,제곱근의 곱셈과 나눗셈의 도형에의 활용(1) 넓이/부피 범주의 '두 평면도형 사이의 넓이 관계 활용' 유형을 진단한다.,"[""M3_REAL_C021""]",advanced,"[""geometry_application"", ""application_or_complexity""]",[16],M3_REAL_RAW_042,curated_problem_type_from_raw_taxonomy
