problem_type_id,grade,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H1_CM1_POLY_PT052,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,조건을 만족시키는 항등식 - 기본 판별,"항등식과 나머지정리 범주의 '조건을 만족시키는 항등식' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C017|H1_CM1_POLY_C018|H1_CM1_POLY_C019|H1_CM1_POLY_C047|H1_CM1_POLY_C048,core,like_terms|sign_error|polynomial_division|quotient_remainder|identity|coefficient_comparison|remainder_theorem|condition_interpretation,10,H1_CM1_POLY_RAW_018,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT053,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,조건을 만족시키는 항등식 - 조건 적용,"항등식과 나머지정리 범주의 '조건을 만족시키는 항등식' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C017|H1_CM1_POLY_C018|H1_CM1_POLY_C019|H1_CM1_POLY_C047|H1_CM1_POLY_C048,standard,like_terms|sign_error|polynomial_division|quotient_remainder|identity|coefficient_comparison|remainder_theorem|condition_interpretation,10,H1_CM1_POLY_RAW_018,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT054,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,조건을 만족시키는 항등식 - 활용 추론,"항등식과 나머지정리 범주의 '조건을 만족시키는 항등식' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C017|H1_CM1_POLY_C018|H1_CM1_POLY_C019|H1_CM1_POLY_C047|H1_CM1_POLY_C048,advanced,like_terms|sign_error|polynomial_division|quotient_remainder|identity|coefficient_comparison|remainder_theorem|condition_interpretation,10,H1_CM1_POLY_RAW_018,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT055,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,항등식에서 계수의 합 구하기 - 기본 판별,"항등식과 나머지정리 범주의 '항등식에서 계수의 합 구하기' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C020|H1_CM1_POLY_C047|H1_CM1_POLY_C048,core,coefficient_condition|unknown_coefficient|like_terms|sign_error|polynomial_division|quotient_remainder|identity|coefficient_comparison|remainder_theorem,11,H1_CM1_POLY_RAW_019,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT056,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,항등식에서 계수의 합 구하기 - 조건 적용,"항등식과 나머지정리 범주의 '항등식에서 계수의 합 구하기' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C020|H1_CM1_POLY_C047|H1_CM1_POLY_C048,standard,coefficient_condition|unknown_coefficient|like_terms|sign_error|polynomial_division|quotient_remainder|identity|coefficient_comparison|remainder_theorem,11,H1_CM1_POLY_RAW_019,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT057,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,항등식에서 계수의 합 구하기 - 활용 추론,"항등식과 나머지정리 범주의 '항등식에서 계수의 합 구하기' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C020|H1_CM1_POLY_C047|H1_CM1_POLY_C048,advanced,coefficient_condition|unknown_coefficient|like_terms|sign_error|polynomial_division|quotient_remainder|identity|coefficient_comparison|remainder_theorem,11,H1_CM1_POLY_RAW_019,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT058,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,다항식의 나눗셈과 항등식 - 기본 판별,"항등식과 나머지정리 범주의 '다항식의 나눗셈과 항등식' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C012|H1_CM1_POLY_C021,core,like_terms|sign_error|polynomial_division|quotient_remainder|identity|coefficient_comparison|remainder_theorem,11,H1_CM1_POLY_RAW_020,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT059,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,다항식의 나눗셈과 항등식 - 조건 적용,"항등식과 나머지정리 범주의 '다항식의 나눗셈과 항등식' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C012|H1_CM1_POLY_C021,standard,like_terms|sign_error|polynomial_division|quotient_remainder|identity|coefficient_comparison|remainder_theorem,11,H1_CM1_POLY_RAW_020,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT060,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,다항식의 나눗셈과 항등식 - 활용 추론,"항등식과 나머지정리 범주의 '다항식의 나눗셈과 항등식' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C012|H1_CM1_POLY_C021,advanced,like_terms|sign_error|polynomial_division|quotient_remainder|identity|coefficient_comparison|remainder_theorem,11,H1_CM1_POLY_RAW_020,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT061,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지정리(1) 일차식으로 나누었을 때의 나머지 - 기본 판별,"나머지정리 범주의 '나머지정리(1) 일차식으로 나누었을 때의 나머지' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C022|H1_CM1_POLY_C023|H1_CM1_POLY_C047,core,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,12,H1_CM1_POLY_RAW_021,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT062,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지정리(1) 일차식으로 나누었을 때의 나머지 - 조건 적용,"나머지정리 범주의 '나머지정리(1) 일차식으로 나누었을 때의 나머지' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C022|H1_CM1_POLY_C023|H1_CM1_POLY_C047,standard,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,12,H1_CM1_POLY_RAW_021,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT063,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지정리(1) 일차식으로 나누었을 때의 나머지 - 활용 추론,"나머지정리 범주의 '나머지정리(1) 일차식으로 나누었을 때의 나머지' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C022|H1_CM1_POLY_C023|H1_CM1_POLY_C047,advanced,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,12,H1_CM1_POLY_RAW_021,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT064,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지정리(2) 일차식으로 나누었을 때 미정계수 구하기 - 기본 판별,"나머지정리 범주의 '나머지정리(2) 일차식으로 나누었을 때 미정계수 구하기' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C022|H1_CM1_POLY_C023|H1_CM1_POLY_C047,core,coefficient_condition|unknown_coefficient|like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,12,H1_CM1_POLY_RAW_022,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT065,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지정리(2) 일차식으로 나누었을 때 미정계수 구하기 - 조건 적용,"나머지정리 범주의 '나머지정리(2) 일차식으로 나누었을 때 미정계수 구하기' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C022|H1_CM1_POLY_C023|H1_CM1_POLY_C047,standard,coefficient_condition|unknown_coefficient|like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,12,H1_CM1_POLY_RAW_022,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT066,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지정리(2) 일차식으로 나누었을 때 미정계수 구하기 - 활용 추론,"나머지정리 범주의 '나머지정리(2) 일차식으로 나누었을 때 미정계수 구하기' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C022|H1_CM1_POLY_C023|H1_CM1_POLY_C047,advanced,coefficient_condition|unknown_coefficient|like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,12,H1_CM1_POLY_RAW_022,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT067,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지정리(3) 이차식으로 나누었을 때 나머지 - 기본 판별,"나머지정리 범주의 '나머지정리(3) 이차식으로 나누었을 때 나머지' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C024|H1_CM1_POLY_C023|H1_CM1_POLY_C027|H1_CM1_POLY_C047,core,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,13,H1_CM1_POLY_RAW_023,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT068,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지정리(3) 이차식으로 나누었을 때 나머지 - 조건 적용,"나머지정리 범주의 '나머지정리(3) 이차식으로 나누었을 때 나머지' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C024|H1_CM1_POLY_C023|H1_CM1_POLY_C027|H1_CM1_POLY_C047,standard,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,13,H1_CM1_POLY_RAW_023,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT069,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지정리(3) 이차식으로 나누었을 때 나머지 - 활용 추론,"나머지정리 범주의 '나머지정리(3) 이차식으로 나누었을 때 나머지' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C024|H1_CM1_POLY_C023|H1_CM1_POLY_C027|H1_CM1_POLY_C047,advanced,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,13,H1_CM1_POLY_RAW_023,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT070,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지정리(4) 삼차식으로 나누었을 때 나머지 - 기본 판별,"나머지정리 범주의 '나머지정리(4) 삼차식으로 나누었을 때 나머지' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C025|H1_CM1_POLY_C047,core,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,13,H1_CM1_POLY_RAW_024,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT071,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지정리(4) 삼차식으로 나누었을 때 나머지 - 조건 적용,"나머지정리 범주의 '나머지정리(4) 삼차식으로 나누었을 때 나머지' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C025|H1_CM1_POLY_C047,standard,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,13,H1_CM1_POLY_RAW_024,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT072,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지정리(4) 삼차식으로 나누었을 때 나머지 - 활용 추론,"나머지정리 범주의 '나머지정리(4) 삼차식으로 나누었을 때 나머지' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C025|H1_CM1_POLY_C047,advanced,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,13,H1_CM1_POLY_RAW_024,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT073,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,f(ax+b)를 x-a로 나누는 경우 - 기본 판별,"나머지정리 범주의 'f(ax+b)를 x-a로 나누는 경우' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C026|H1_CM1_POLY_C023|H1_CM1_POLY_C047,core,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,14,H1_CM1_POLY_RAW_025,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT074,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,f(ax+b)를 x-a로 나누는 경우 - 조건 적용,"나머지정리 범주의 'f(ax+b)를 x-a로 나누는 경우' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C026|H1_CM1_POLY_C023|H1_CM1_POLY_C047,standard,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,14,H1_CM1_POLY_RAW_025,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT075,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,f(ax+b)를 x-a로 나누는 경우 - 활용 추론,"나머지정리 범주의 'f(ax+b)를 x-a로 나누는 경우' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C026|H1_CM1_POLY_C023|H1_CM1_POLY_C047,advanced,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,14,H1_CM1_POLY_RAW_025,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT076,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,몫을 x-a로 나누는 경우 - 기본 판별,"나머지정리 범주의 '몫을 x-a로 나누는 경우' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C027|H1_CM1_POLY_C013,core,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,15,H1_CM1_POLY_RAW_026,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT077,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,몫을 x-a로 나누는 경우 - 조건 적용,"나머지정리 범주의 '몫을 x-a로 나누는 경우' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C027|H1_CM1_POLY_C013,standard,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,15,H1_CM1_POLY_RAW_026,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT078,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,몫을 x-a로 나누는 경우 - 활용 추론,"나머지정리 범주의 '몫을 x-a로 나누는 경우' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C027|H1_CM1_POLY_C013,advanced,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,15,H1_CM1_POLY_RAW_026,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT079,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지 정리를 활용한 수의 나눗셈 - 기본 판별,"나머지정리 범주의 '나머지 정리를 활용한 수의 나눗셈' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C028,core,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,15,H1_CM1_POLY_RAW_027,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT080,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지 정리를 활용한 수의 나눗셈 - 조건 적용,"나머지정리 범주의 '나머지 정리를 활용한 수의 나눗셈' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C028,standard,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,15,H1_CM1_POLY_RAW_027,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT081,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,나머지 정리를 활용한 수의 나눗셈 - 활용 추론,"나머지정리 범주의 '나머지 정리를 활용한 수의 나눗셈' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C028,advanced,like_terms|sign_error|polynomial_division|quotient_remainder|remainder_theorem,15,H1_CM1_POLY_RAW_027,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT082,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수정리(1) 일차식으로 나누는 경우 - 기본 판별,"인수정리 범주의 '인수정리(1) 일차식으로 나누는 경우' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C029|H1_CM1_POLY_C047,core,like_terms|sign_error|factor_theorem,15,H1_CM1_POLY_RAW_028,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT083,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수정리(1) 일차식으로 나누는 경우 - 조건 적용,"인수정리 범주의 '인수정리(1) 일차식으로 나누는 경우' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C029|H1_CM1_POLY_C047,standard,like_terms|sign_error|factor_theorem,15,H1_CM1_POLY_RAW_028,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT084,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수정리(1) 일차식으로 나누는 경우 - 활용 추론,"인수정리 범주의 '인수정리(1) 일차식으로 나누는 경우' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C029|H1_CM1_POLY_C047,advanced,like_terms|sign_error|factor_theorem,15,H1_CM1_POLY_RAW_028,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT085,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수정리(2) 이차식으로 나누는 경우 - 기본 판별,"인수정리 범주의 '인수정리(2) 이차식으로 나누는 경우' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C030|H1_CM1_POLY_C047,core,like_terms|sign_error|factor_theorem,16,H1_CM1_POLY_RAW_029,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT086,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수정리(2) 이차식으로 나누는 경우 - 조건 적용,"인수정리 범주의 '인수정리(2) 이차식으로 나누는 경우' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C030|H1_CM1_POLY_C047,standard,like_terms|sign_error|factor_theorem,16,H1_CM1_POLY_RAW_029,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT087,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수정리(2) 이차식으로 나누는 경우 - 활용 추론,"인수정리 범주의 '인수정리(2) 이차식으로 나누는 경우' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C030|H1_CM1_POLY_C047,advanced,like_terms|sign_error|factor_theorem,16,H1_CM1_POLY_RAW_029,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT088,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,조립제법 - 기본 판별,"인수정리 범주의 '조립제법' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C031,core,like_terms|sign_error|factor_theorem|synthetic_division,16,H1_CM1_POLY_RAW_030,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT089,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,조립제법 - 조건 적용,"인수정리 범주의 '조립제법' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C031,standard,like_terms|sign_error|factor_theorem|synthetic_division,16,H1_CM1_POLY_RAW_030,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT090,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,조립제법 - 활용 추론,"인수정리 범주의 '조립제법' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C031,advanced,like_terms|sign_error|factor_theorem|synthetic_division,16,H1_CM1_POLY_RAW_030,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT091,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,조립제법을 이용하여 항등식의 미정계수 구하기 - 기본 판별,"인수정리 범주의 '조립제법을 이용하여 항등식의 미정계수 구하기' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C031|H1_CM1_POLY_C032|H1_CM1_POLY_C046|H1_CM1_POLY_C047,core,coefficient_condition|unknown_coefficient|like_terms|sign_error|identity|coefficient_comparison|factor_theorem|synthetic_division,16,H1_CM1_POLY_RAW_031,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT092,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,조립제법을 이용하여 항등식의 미정계수 구하기 - 조건 적용,"인수정리 범주의 '조립제법을 이용하여 항등식의 미정계수 구하기' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C031|H1_CM1_POLY_C032|H1_CM1_POLY_C046|H1_CM1_POLY_C047,standard,coefficient_condition|unknown_coefficient|like_terms|sign_error|identity|coefficient_comparison|factor_theorem|synthetic_division,16,H1_CM1_POLY_RAW_031,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT093,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,조립제법을 이용하여 항등식의 미정계수 구하기 - 활용 추론,"인수정리 범주의 '조립제법을 이용하여 항등식의 미정계수 구하기' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C031|H1_CM1_POLY_C032|H1_CM1_POLY_C046|H1_CM1_POLY_C047,advanced,coefficient_condition|unknown_coefficient|like_terms|sign_error|identity|coefficient_comparison|factor_theorem|synthetic_division,16,H1_CM1_POLY_RAW_031,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT094,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(1) 공식을 이용한 인수분해 - 기본 판별,"인수분해 범주의 '인수분해(1) 공식을 이용한 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C033|H1_CM1_POLY_C034|H1_CM1_POLY_C046|H1_CM1_POLY_C047,core,factorization|formula_selection,17|18,H1_CM1_POLY_RAW_032,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT095,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(1) 공식을 이용한 인수분해 - 조건 적용,"인수분해 범주의 '인수분해(1) 공식을 이용한 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C033|H1_CM1_POLY_C034|H1_CM1_POLY_C046|H1_CM1_POLY_C047,standard,factorization|formula_selection,17|18,H1_CM1_POLY_RAW_032,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT096,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(1) 공식을 이용한 인수분해 - 활용 추론,"인수분해 범주의 '인수분해(1) 공식을 이용한 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C033|H1_CM1_POLY_C034|H1_CM1_POLY_C046|H1_CM1_POLY_C047,advanced,factorization|formula_selection,17|18,H1_CM1_POLY_RAW_032,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT097,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(2) 공통부분이 있는 식의 인수분해 - 기본 판별,"인수분해 범주의 '인수분해(2) 공통부분이 있는 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C035|H1_CM1_POLY_C046|H1_CM1_POLY_C047,core,factorization|formula_selection,18,H1_CM1_POLY_RAW_033,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT098,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(2) 공통부분이 있는 식의 인수분해 - 조건 적용,"인수분해 범주의 '인수분해(2) 공통부분이 있는 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C035|H1_CM1_POLY_C046|H1_CM1_POLY_C047,standard,factorization|formula_selection,18,H1_CM1_POLY_RAW_033,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT099,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(2) 공통부분이 있는 식의 인수분해 - 활용 추론,"인수분해 범주의 '인수분해(2) 공통부분이 있는 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C035|H1_CM1_POLY_C046|H1_CM1_POLY_C047,advanced,factorization|formula_selection,18,H1_CM1_POLY_RAW_033,curated_problem_type_from_raw_taxonomy
