problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H1_CM1_COUNT_PT084,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,모든 영역에 서로 다른 색을 칠해야 하는 경우 - 복합 활용,"색칠하는 방법의 수 범주의 '모든 영역에 서로 다른 색을 칠해야 하는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C028,challenge,addition_rule|case_classification|multiplication_rule|stage_counting|coloring_count,28,H1_CM1_COUNT_RAW_028,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT085,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,영역에 동일한 색을 칠할 수 있는 경우 - 기본 판별,"색칠하는 방법의 수 범주의 '영역에 동일한 색을 칠할 수 있는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C029,core,addition_rule|case_classification|multiplication_rule|stage_counting|coloring_count,29,H1_CM1_COUNT_RAW_029,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT086,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,영역에 동일한 색을 칠할 수 있는 경우 - 조건 적용,"색칠하는 방법의 수 범주의 '영역에 동일한 색을 칠할 수 있는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C029,standard,addition_rule|case_classification|multiplication_rule|stage_counting|coloring_count,29,H1_CM1_COUNT_RAW_029,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT087,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,영역에 동일한 색을 칠할 수 있는 경우 - 복합 활용,"색칠하는 방법의 수 범주의 '영역에 동일한 색을 칠할 수 있는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C029,challenge,addition_rule|case_classification|multiplication_rule|stage_counting|coloring_count,29,H1_CM1_COUNT_RAW_029,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT088,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,"n!, nPr의 값 구하기 - 기본 판별","nPr의 계산 범주의 'n!, nPr의 값 구하기' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C030,core,permutation|ordered_arrangement|combination|unordered_selection,30,H1_CM1_COUNT_RAW_030,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT089,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,"n!, nPr의 값 구하기 - 조건 적용","nPr의 계산 범주의 'n!, nPr의 값 구하기' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C030,standard,permutation|ordered_arrangement|combination|unordered_selection,30,H1_CM1_COUNT_RAW_030,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT090,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,"n!, nPr의 값 구하기 - 복합 활용","nPr의 계산 범주의 'n!, nPr의 값 구하기' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C030,challenge,permutation|ordered_arrangement|combination|unordered_selection,30,H1_CM1_COUNT_RAW_030,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT091,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,"n!, nPr이 있는 방정식, 부등식 - 기본 판별","nPr의 계산 범주의 'n!, nPr이 있는 방정식, 부등식' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C031,core,equation_solution_count|permutation|ordered_arrangement|combination|unordered_selection,31,H1_CM1_COUNT_RAW_031,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT092,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,"n!, nPr이 있는 방정식, 부등식 - 조건 적용","nPr의 계산 범주의 'n!, nPr이 있는 방정식, 부등식' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C031,standard,equation_solution_count|permutation|ordered_arrangement|combination|unordered_selection,31,H1_CM1_COUNT_RAW_031,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT093,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,"n!, nPr이 있는 방정식, 부등식 - 복합 활용","nPr의 계산 범주의 'n!, nPr이 있는 방정식, 부등식' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C031,challenge,equation_solution_count|permutation|ordered_arrangement|combination|unordered_selection,31,H1_CM1_COUNT_RAW_031,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT094,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,nPr을 이용한 경우의 수 계산하기 - 기본 판별,"순열의 수 범주의 'nPr을 이용한 경우의 수 계산하기' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C032,core,permutation|ordered_arrangement|combination|unordered_selection,32,H1_CM1_COUNT_RAW_032,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT095,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,nPr을 이용한 경우의 수 계산하기 - 조건 적용,"순열의 수 범주의 'nPr을 이용한 경우의 수 계산하기' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C032,standard,permutation|ordered_arrangement|combination|unordered_selection,32,H1_CM1_COUNT_RAW_032,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT096,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,nPr을 이용한 경우의 수 계산하기 - 복합 활용,"순열의 수 범주의 'nPr을 이용한 경우의 수 계산하기' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C032,challenge,permutation|ordered_arrangement|combination|unordered_selection,32,H1_CM1_COUNT_RAW_032,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT097,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,"nPr을 이용한 경우의 수에서 경우의 수가 주어졌을 때 n, r 구하기 - 기본 판별","순열의 수 범주의 'nPr을 이용한 경우의 수에서 경우의 수가 주어졌을 때 n, r 구하기' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C033,core,permutation|ordered_arrangement|combination|unordered_selection,33,H1_CM1_COUNT_RAW_033,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT098,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,"nPr을 이용한 경우의 수에서 경우의 수가 주어졌을 때 n, r 구하기 - 조건 적용","순열의 수 범주의 'nPr을 이용한 경우의 수에서 경우의 수가 주어졌을 때 n, r 구하기' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C033,standard,permutation|ordered_arrangement|combination|unordered_selection,33,H1_CM1_COUNT_RAW_033,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT099,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,"nPr을 이용한 경우의 수에서 경우의 수가 주어졌을 때 n, r 구하기 - 복합 활용","순열의 수 범주의 'nPr을 이용한 경우의 수에서 경우의 수가 주어졌을 때 n, r 구하기' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C033,challenge,permutation|ordered_arrangement|combination|unordered_selection,33,H1_CM1_COUNT_RAW_033,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT100,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,한 쌍이 이웃하는 경우 - 기본 판별,"이웃하는 순열의 수 범주의 '한 쌍이 이웃하는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C034,core,permutation|ordered_arrangement|adjacency_condition|combination|unordered_selection,34,H1_CM1_COUNT_RAW_034,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT101,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,한 쌍이 이웃하는 경우 - 조건 적용,"이웃하는 순열의 수 범주의 '한 쌍이 이웃하는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C034,standard,permutation|ordered_arrangement|adjacency_condition|combination|unordered_selection,34,H1_CM1_COUNT_RAW_034,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT102,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,한 쌍이 이웃하는 경우 - 복합 활용,"이웃하는 순열의 수 범주의 '한 쌍이 이웃하는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C034,challenge,permutation|ordered_arrangement|adjacency_condition|combination|unordered_selection,34,H1_CM1_COUNT_RAW_034,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT103,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,두 쌍 이상 이웃하는 경우 - 기본 판별,"이웃하는 순열의 수 범주의 '두 쌍 이상 이웃하는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C035,core,permutation|ordered_arrangement|adjacency_condition|combination|unordered_selection,35,H1_CM1_COUNT_RAW_035,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT104,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,두 쌍 이상 이웃하는 경우 - 조건 적용,"이웃하는 순열의 수 범주의 '두 쌍 이상 이웃하는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C035,standard,permutation|ordered_arrangement|adjacency_condition|combination|unordered_selection,35,H1_CM1_COUNT_RAW_035,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT105,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,두 쌍 이상 이웃하는 경우 - 복합 활용,"이웃하는 순열의 수 범주의 '두 쌍 이상 이웃하는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C035,challenge,permutation|ordered_arrangement|adjacency_condition|combination|unordered_selection,35,H1_CM1_COUNT_RAW_035,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT106,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,이웃하지 않는다는 조건이 주어진 경우 - 기본 판별,"이웃하지 않는 순열의 수 범주의 '이웃하지 않는다는 조건이 주어진 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C036,core,permutation|ordered_arrangement|adjacency_condition|combination|unordered_selection,36,H1_CM1_COUNT_RAW_036,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT107,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,이웃하지 않는다는 조건이 주어진 경우 - 조건 적용,"이웃하지 않는 순열의 수 범주의 '이웃하지 않는다는 조건이 주어진 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C036,standard,permutation|ordered_arrangement|adjacency_condition|combination|unordered_selection,36,H1_CM1_COUNT_RAW_036,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT108,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,이웃하지 않는다는 조건이 주어진 경우 - 복합 활용,"이웃하지 않는 순열의 수 범주의 '이웃하지 않는다는 조건이 주어진 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C036,challenge,permutation|ordered_arrangement|adjacency_condition|combination|unordered_selection,36,H1_CM1_COUNT_RAW_036,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT109,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,번갈아 나열하는 조건이 주어진 경우 - 기본 판별,"이웃하지 않는 순열의 수 범주의 '번갈아 나열하는 조건이 주어진 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C037,core,permutation|ordered_arrangement|adjacency_condition|combination|unordered_selection,37,H1_CM1_COUNT_RAW_037,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT110,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,번갈아 나열하는 조건이 주어진 경우 - 조건 적용,"이웃하지 않는 순열의 수 범주의 '번갈아 나열하는 조건이 주어진 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C037,standard,permutation|ordered_arrangement|adjacency_condition|combination|unordered_selection,37,H1_CM1_COUNT_RAW_037,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT111,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,번갈아 나열하는 조건이 주어진 경우 - 복합 활용,"이웃하지 않는 순열의 수 범주의 '번갈아 나열하는 조건이 주어진 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C037,challenge,permutation|ordered_arrangement|adjacency_condition|combination|unordered_selection,37,H1_CM1_COUNT_RAW_037,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT112,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,일렬로 앉는 경우(1) 하나의 자리가 고정될 때 - 기본 판별,"자리에 대한 조건이 있는 순열의 수 범주의 '일렬로 앉는 경우(1) 하나의 자리가 고정될 때' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C038,core,permutation|ordered_arrangement|position_condition|combination|unordered_selection,38,H1_CM1_COUNT_RAW_038,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT113,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,일렬로 앉는 경우(1) 하나의 자리가 고정될 때 - 조건 적용,"자리에 대한 조건이 있는 순열의 수 범주의 '일렬로 앉는 경우(1) 하나의 자리가 고정될 때' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C038,standard,permutation|ordered_arrangement|position_condition|combination|unordered_selection,38,H1_CM1_COUNT_RAW_038,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT114,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,일렬로 앉는 경우(1) 하나의 자리가 고정될 때 - 복합 활용,"자리에 대한 조건이 있는 순열의 수 범주의 '일렬로 앉는 경우(1) 하나의 자리가 고정될 때' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C038,challenge,permutation|ordered_arrangement|position_condition|combination|unordered_selection,38,H1_CM1_COUNT_RAW_038,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT115,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,일렬로 앉는 경우(2) 둘 이상의 자리가 고정될 때 - 기본 판별,"자리에 대한 조건이 있는 순열의 수 범주의 '일렬로 앉는 경우(2) 둘 이상의 자리가 고정될 때' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C039,core,permutation|ordered_arrangement|position_condition|combination|unordered_selection,39,H1_CM1_COUNT_RAW_039,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT116,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,일렬로 앉는 경우(2) 둘 이상의 자리가 고정될 때 - 조건 적용,"자리에 대한 조건이 있는 순열의 수 범주의 '일렬로 앉는 경우(2) 둘 이상의 자리가 고정될 때' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C039,standard,permutation|ordered_arrangement|position_condition|combination|unordered_selection,39,H1_CM1_COUNT_RAW_039,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT117,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,일렬로 앉는 경우(2) 둘 이상의 자리가 고정될 때 - 복합 활용,"자리에 대한 조건이 있는 순열의 수 범주의 '일렬로 앉는 경우(2) 둘 이상의 자리가 고정될 때' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C039,challenge,permutation|ordered_arrangement|position_condition|combination|unordered_selection,39,H1_CM1_COUNT_RAW_039,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT118,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,일렬로 앉는 경우(3) 둘 사이에 m개가 나열될 때 - 기본 판별,"자리에 대한 조건이 있는 순열의 수 범주의 '일렬로 앉는 경우(3) 둘 사이에 m개가 나열될 때' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C040,core,permutation|ordered_arrangement|position_condition|combination|unordered_selection,40,H1_CM1_COUNT_RAW_040,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT119,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,일렬로 앉는 경우(3) 둘 사이에 m개가 나열될 때 - 조건 적용,"자리에 대한 조건이 있는 순열의 수 범주의 '일렬로 앉는 경우(3) 둘 사이에 m개가 나열될 때' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C040,standard,permutation|ordered_arrangement|position_condition|combination|unordered_selection,40,H1_CM1_COUNT_RAW_040,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT120,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,일렬로 앉는 경우(3) 둘 사이에 m개가 나열될 때 - 복합 활용,"자리에 대한 조건이 있는 순열의 수 범주의 '일렬로 앉는 경우(3) 둘 사이에 m개가 나열될 때' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C040,challenge,permutation|ordered_arrangement|position_condition|combination|unordered_selection,40,H1_CM1_COUNT_RAW_040,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT121,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,일렬로 앉는 경우(4) 이 외의 조건이 있을 때 - 기본 판별,"자리에 대한 조건이 있는 순열의 수 범주의 '일렬로 앉는 경우(4) 이 외의 조건이 있을 때' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C041,core,permutation|ordered_arrangement|position_condition|combination|unordered_selection,41,H1_CM1_COUNT_RAW_041,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT122,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,일렬로 앉는 경우(4) 이 외의 조건이 있을 때 - 조건 적용,"자리에 대한 조건이 있는 순열의 수 범주의 '일렬로 앉는 경우(4) 이 외의 조건이 있을 때' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C041,standard,permutation|ordered_arrangement|position_condition|combination|unordered_selection,41,H1_CM1_COUNT_RAW_041,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT123,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,일렬로 앉는 경우(4) 이 외의 조건이 있을 때 - 복합 활용,"자리에 대한 조건이 있는 순열의 수 범주의 '일렬로 앉는 경우(4) 이 외의 조건이 있을 때' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C041,challenge,permutation|ordered_arrangement|position_condition|combination|unordered_selection,41,H1_CM1_COUNT_RAW_041,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT124,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,2줄인 자리에 앉는 경우 - 기본 판별,"자리에 대한 조건이 있는 순열의 수 범주의 '2줄인 자리에 앉는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C042,core,permutation|ordered_arrangement|position_condition|combination|unordered_selection,42,H1_CM1_COUNT_RAW_042,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT125,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,2줄인 자리에 앉는 경우 - 조건 적용,"자리에 대한 조건이 있는 순열의 수 범주의 '2줄인 자리에 앉는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C042,standard,permutation|ordered_arrangement|position_condition|combination|unordered_selection,42,H1_CM1_COUNT_RAW_042,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT126,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,2줄인 자리에 앉는 경우 - 복합 활용,"자리에 대한 조건이 있는 순열의 수 범주의 '2줄인 자리에 앉는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C042,challenge,permutation|ordered_arrangement|position_condition|combination|unordered_selection,42,H1_CM1_COUNT_RAW_042,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT127,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,3줄 이상인 자리에 앉는 경우 - 기본 판별,"자리에 대한 조건이 있는 순열의 수 범주의 '3줄 이상인 자리에 앉는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C043,core,permutation|ordered_arrangement|position_condition|combination|unordered_selection,43,H1_CM1_COUNT_RAW_043,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT128,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,3줄 이상인 자리에 앉는 경우 - 조건 적용,"자리에 대한 조건이 있는 순열의 수 범주의 '3줄 이상인 자리에 앉는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C043,standard,permutation|ordered_arrangement|position_condition|combination|unordered_selection,43,H1_CM1_COUNT_RAW_043,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT129,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,3줄 이상인 자리에 앉는 경우 - 복합 활용,"자리에 대한 조건이 있는 순열의 수 범주의 '3줄 이상인 자리에 앉는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C043,challenge,permutation|ordered_arrangement|position_condition|combination|unordered_selection,43,H1_CM1_COUNT_RAW_043,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT130,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,자리에 대한 조건에 적어도가 있는 경우 - 기본 판별,"적어도 의 조건이 있는 순열의 수 범주의 '자리에 대한 조건에 적어도가 있는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C044,core,permutation|ordered_arrangement|position_condition|at_least_condition|complement_counting,44,H1_CM1_COUNT_RAW_044,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT131,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,자리에 대한 조건에 적어도가 있는 경우 - 조건 적용,"적어도 의 조건이 있는 순열의 수 범주의 '자리에 대한 조건에 적어도가 있는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C044,standard,permutation|ordered_arrangement|position_condition|at_least_condition|complement_counting,44,H1_CM1_COUNT_RAW_044,curated_problem_type_from_raw_taxonomy
H1_CM1_COUNT_PT132,고1,공통수학1,H1_COMMON_MATH1_COUNTING,경우의 수,자리에 대한 조건에 적어도가 있는 경우 - 복합 활용,"적어도 의 조건이 있는 순열의 수 범주의 '자리에 대한 조건에 적어도가 있는 경우' 유형을 진단한다. 학생이 순서의 유무, 중복 가능성, 포함·제외 조건을 구분하고 알맞은 경우의 수 공식을 선택하는지 확인한다.",H1_CM1_COUNT_C044,challenge,permutation|ordered_arrangement|position_condition|at_least_condition|complement_counting,44,H1_CM1_COUNT_RAW_044,curated_problem_type_from_raw_taxonomy
